Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume,Name
Ticker,HD,HES,HSY,HD,HES,HSY,HD,HES,HSY,HD,HES,HSY,HD,HES,HSY,
Date,,,,,,,,,,,,,,,,
2013-01-02,48.1974983215332,44.497955322265625,56.67255401611328,48.37212659234019,44.84592087471326,56.67255401611328,47.53694740216289,43.95944164502192,55.30777638830307,48.26583137500789,44.84592087471326,55.55175862351524,9067200,5446900,1365200,VRSK
2013-01-03,48.060821533203125,44.90390396118164,56.047359466552734,48.53915280121816,45.318146611819074,56.63443982824288,47.89378747008698,44.17483601114199,55.86436839379525,48.42526343862945,44.40681088416436,56.57344280399039,6056800,3887600,1042500,VRSK
2013-01-04,47.969722747802734,45.583282470703125,56.832679748535156,48.1139801299121,45.59985256354572,56.87079852762245,47.8330566399823,44.82107400205398,56.02448950112615,47.99249946699699,44.87078428058177,56.09310679368126,4779100,2371200,848300,VRSK
2013-01-07,47.711570739746094,46.26262283325195,56.771671295166016,47.833051389326215,46.34547010544972,56.83266830982479,47.36231423424413,45.64954227355757,56.37520233387493,47.52934831721233,46.080355041911844,56.695427935340284,5466500,4536200,943400,VRSK
2013-01-08,48.00008773803711,45.906368255615234,56.16172790527344,48.18230726184987,46.22119354019318,56.77930678428561,47.62805162440146,45.41756182446283,56.146475740583796,47.64323706744037,46.18805337120172,56.71068367717512,5433000,3370800,854000,VRSK
2013-01-09,47.962120056152344,46.063804626464844,56.771671295166016,48.31137943426979,46.85086669013385,56.91653775073174,47.8406394148197,45.73241223573518,56.16933886365043,48.22026678102509,46.221218935451965,56.253208304557376,4712400,4542400,873600,VRSK
2013-01-10,48.30379104614258,46.90055465698242,57.892459869384766,48.30379104614258,46.983401925142914,57.91533229292743,47.66601687873375,46.304044212880676,56.626798141405715,48.12157151049851,46.73485696024075,57.08426988023825,6714100,3789300,1380800,VRSK
2013-01-11,48.36452865600586,46.60230255126953,58.03733444213867,48.41008208782914,47.115962601139,58.04495470639106,48.09119647975795,46.37861111977293,57.61036114718476,48.18990040925348,47.05796887746443,57.907714328905094,4567100,3477500,499200,VRSK
