Price,Close,High,Low,Open,Volume,Name
Ticker,ADP,ADP,ADP,ADP,ADP,
Date,,,,,,
2013-01-02,39.26779556274414,39.37539569607647,38.837389185392816,39.04586882674071,3217561,CRL
2013-01-03,39.42246627807617,39.5636928928105,38.837383336172294,39.41574273176103,2564459,CRL
2013-01-04,39.77217102050781,39.873050516981976,39.38211765979228,39.55697077846376,2113301,CRL
2013-01-07,39.61748504638672,39.73853807601099,39.29468183740531,39.55696145358457,1712828,CRL
2013-01-08,39.846160888671875,39.893237418366034,39.409030867834176,39.536807515279754,1924341,CRL
2013-01-09,39.745269775390625,39.96046999503565,39.590590234505214,39.94701998130784,2210457,CRL
2013-01-10,39.893226623535156,40.00755322041952,39.65784988277898,40.000829673432065,2071385,CRL
2013-01-11,39.96046447753906,40.35052066580983,39.805787880020816,40.30344416325733,1521704,CRL
2013-01-14,39.953739166259766,40.04788924519244,39.79233610893679,39.9604627108929,2016600,CRL
2013-01-15,39.77217102050781,39.886500532109736,39.61749438553331,39.879774063540516,2103619,CRL
2013-01-16,39.563682556152344,39.92011223402795,39.536782533898695,39.86631218952064,1891765,CRL
2013-01-17,39.7923469543457,39.91340001083342,39.61749383809039,39.78562340788007,1383999,CRL
2013-01-18,40.162235260009766,40.1689617299116,39.73182884662996,39.79908185760329,2865382,CRL
2013-01-22,40.32362747192383,40.33035101799301,39.859594678763095,40.115147869601294,2477895,CRL
2013-01-23,40.05463409423828,40.33036091294336,39.953757502367026,40.33036091294336,2019105,CRL
2013-01-24,40.15549850463867,40.33034867843038,39.973918941147225,40.20929855811305,2066488,CRL
2013-01-25,40.276546478271484,40.350523008861046,40.04116979586121,40.33707299620932,1653828,CRL
2013-01-28,40.108428955078125,40.350532159724516,40.09497893937615,40.350532159724516,1578312,CRL
2013-01-29,40.5321044921875,40.579181003108474,39.899947977869616,40.027724574360406,2663210,CRL
2013-01-30,39.994102478027344,40.51865893596614,39.90667591470241,40.458132404124136,2177768,CRL
2013-01-31,39.87303161621094,40.195834748271295,39.8528551420781,39.89993163371519,2961742,CRL
2013-02-01,40.78765106201172,40.83472756528834,40.202568231610904,40.269821214008935,2861282,CRL
2013-02-04,40.04790115356445,40.854913758137315,40.00082756110555,40.6867841841775,3206855,CRL
2013-02-05,41.17771530151367,41.19116531621912,40.05462592456139,40.242926130437624,3515182,CRL
2013-02-06,40.86835479736328,41.157531523279076,40.47829859602166,41.00285492057759,2229251,CRL
2013-02-07,40.68678283691406,40.84818593688623,40.23620295708881,40.774209394315214,2389508,CRL
2013-02-08,40.9759521484375,41.02302864941099,40.693498986616284,40.827999100812164,2065235,CRL
2013-02-11,40.57918167114258,41.009587978621475,40.538831627693405,40.881811380027166,1556330,CRL
