Price,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Name
Ticker,IFF,INTU,IPG,IPGP,IFF,INTU,IPG,IPGP,IFF,INTU,IPG,IPGP,IFF,INTU,IPG,IPGP,IFF,INTU,IPG,IPGP,
Date,,,,,,,,,,,,,,,,,,,,,
2013-02-05,54.12199020385742,56.8794059753418,8.145987510681152,67.56999969482422,54.72275489278874,57.005663818351856,8.159385823279441,68.66000366210938,53.73415939855835,55.752098890940275,8.07899786428983,66.04000091552734,54.30450496125649,56.42848314158119,8.105793850619701,66.94000244140625,496000,1778700,2972700,1103800,XLNX
2013-02-06,54.137176513671875,56.735137939453125,8.186182975769043,67.38999938964844,54.32729160939136,56.88845356519365,8.206279808662657,68.58000183105469,53.83299120015025,56.031699083256186,8.105795005327792,66.51000213623047,53.83299120015025,56.55476803163421,8.105795005327792,67.0999984741211,411800,1882400,3844300,319900,XLNX
2013-02-07,55.25505828857422,56.1399040222168,8.092397689819336,66.98999786376953,55.41475428455907,56.960583606055316,8.186183986345354,67.5999984741211,52.66188540641591,55.97757149440093,7.97851455791877,66.19999694824219,53.02690896999038,56.753159473905896,8.166086512103929,67.27999877929688,937700,3569600,4430900,239300,XLNX
2013-02-08,55.96988296508789,55.4725341796875,8.145987510681152,67.22000122070312,56.19802340047062,56.50965823580502,8.172783497011023,69.13999938964844,55.08014571042936,54.218969056031426,8.105793850619701,66.94999694824219,55.665697651861684,56.49162090679869,8.125890680650427,67.47000122070312,623700,5142100,5695800,331100,XLNX
2013-02-11,55.764556884765625,55.39136505126953,8.139286994934082,67.25,56.30448301793858,55.79719633222734,8.179481287148871,67.30999755859375,55.39192714911733,55.16590361076726,8.12588932344022,66.33999633789062,56.00790395608093,55.59879260396796,8.145986150114314,67.2300033569336,289400,2166900,2651200,292100,XLNX
2013-02-12,55.848209381103516,55.4094123840332,8.199581146240234,67.55000305175781,56.11436934047139,55.562727980196975,8.407250561562735,68.25,55.66569472166385,55.1568966259625,8.14598916271188,67.1500015258789,55.90144137297709,55.364320775844746,8.166085996818303,67.47000122070312,240900,1498800,8674100,367700,XLNX
2013-02-13,56.403350830078125,55.4094123840332,8.306764602661133,67.79000091552734,56.608678402967435,55.91444734044379,8.346958907269983,68.0,55.95468194432858,54.94947247608025,8.21297895668515,66.94000244140625,56.19802905904167,55.67094852790311,8.246474104048058,68.0,292000,1759500,5201400,437500,XLNX
2013-02-14,56.12199020385742,54.7961540222168,8.36705207824707,69.4800033569336,56.266473761277155,55.36431788851449,8.380450386875097,70.11000061035156,55.74936036171631,54.65185881937743,8.273266473316957,67.02999877929688,56.1676159796896,55.211005740615356,8.273266473316957,67.45999908447266,321100,2988200,3183500,829100,XLNX
2013-02-15,56.182823181152344,55.97756576538086,8.420645713806152,62.7599983215332,56.46419567249738,56.0136404212632,8.494335148218338,64.98999786376953,55.92426937979761,54.79614658724847,8.333558606961434,59.66999816894531,56.106778286745275,54.9765164263916,8.340257762611024,64.5,329300,2139900,3814900,4395900,XLNX
2013-02-19,56.15999984741211,56.10383987426758,8.42734432220459,62.119998931884766,56.3957465186354,56.419488044280065,8.474237130973316,63.68000030517578,55.88623363698359,55.89641570325513,8.36705320300674,60.2400016784668,56.14479319210051,56.00463626198564,8.407247495427509,62.54999923706055,345400,1421800,3576700,1550300,XLNX
2013-02-20,55.087764739990234,55.39136505126953,8.360353469848633,60.709999084472656,56.03834043855796,56.36536012556826,8.454139719769332,62.88999938964844,55.08015850988267,55.346273451222785,8.346955799212282,60.529998779296875,56.03834043855796,56.257139597402364,8.420644584878614,62.04999923706055,447200,2107800,6186600,841300,XLNX
2013-02-21,54.6847038269043,55.28314208984375,8.206276893615723,58.79999923706055,55.1713979624904,55.57173244576301,8.380451087134729,60.650001525878906,54.31968032428884,54.796144574129336,8.125888951730007,58.310001373291016,55.1105597450792,54.796144574129336,8.333557641884799,60.650001525878906,393600,1941300,6352600,932100,XLNX
2013-02-22,55.10297393798828,56.617881774902344,8.42734432220459,58.970001220703125,55.140999288424986,56.879417898973685,8.541227405385728,59.97999954223633,54.47179025260386,55.057688855859595,8.03880226389245,58.63999938964844,54.82920766003489,55.91444310765978,8.219675621486001,59.22999954223633,263400,3073900,12743300,520800,XLNX
2013-02-25,53.787384033203125,55.93248748779297,8.266570091247559,57.54999923706055,55.40716312017852,57.03274067238525,8.53452996500488,59.59000015258789,53.787384033203125,55.923467101539615,8.259870934686942,57.5,55.40716312017852,56.753167183110506,8.494336303374649,59.0,324300,2495500,5286400,531400,XLNX
2013-02-26,54.471771240234375,56.49162292480469,8.32016372680664,57.33000183105469,54.56302856831845,56.59984346243984,8.367056554357879,58.22999954223633,53.909032221678956,55.79720121446379,8.17278544738822,56.88999938964844,54.045915312879124,55.92345908174962,8.300066891979949,57.560001373291016,279600,2054700,6271900,422600,XLNX
2013-02-27,55.36152648925781,57.50168991088867,8.507731437683105,58.599998474121094,55.53642915448871,57.88046695701694,8.521129746804332,59.369998931884766,54.47938952805677,56.14892113521567,8.333557252306422,57.130001068115234,54.48699575754386,56.61788139028125,8.340256406867034,57.38999938964844,309200,2097100,6276800,677600,XLNX
2013-02-28,55.49843215942383,58.14200210571289,8.561324119567871,59.290000915527344,55.772192711801424,58.313355016200894,8.635013548225714,59.650001525878906,55.1714337808596,57.44758039966337,8.480936174650168,58.529998779296875,55.4299876699378,57.50168894801214,8.507732156289403,58.97999954223633,310400,2473600,8177500,897400,XLNX
2013-03-01,55.74174118041992,58.65605545043945,8.568025588989258,60.11000061035156,55.80257359377912,58.719184385299954,8.588122420930356,60.470001220703125,54.78355959733129,57.519727742412584,8.44744331960913,58.540000915527344,55.32348570316057,57.75420959212496,8.507734454299195,58.68000030517578,440900,2307300,6111900,634600,XLNX
2013-03-04,55.77214050292969,59.765316009521484,8.594818115234375,60.220001220703125,55.931842228280175,59.78335677797977,8.601517269471412,60.88999938964844,55.2854465069713,58.4035338540197,8.474235894433734,59.619998931884766,55.764540079322586,58.502737438928726,8.52112933522649,60.220001220703125,331400,2519400,2587700,598700,XLNX
2013-03-05,55.8330078125,61.21729278564453,8.668509483337402,60.5,56.251263402959566,61.2443539403386,8.728800611738416,61.689998626708984,55.658105148746436,59.90961907747621,8.608218993803092,59.93000030517578,55.99270381926099,60.0358769438978,8.63501497988502,60.27000045776367,357200,2678200,3580500,656200,XLNX
2013-03-06,56.114383697509766,61.31650161743164,8.601518630981445,59.529998779296875,56.26647348410349,61.69528212960105,8.695304249678992,61.279998779296875,55.9470814511446,61.11809441594725,8.52113068401214,59.099998474121094,55.962288109062584,61.31650161743164,8.688605733248176,60.599998474121094,234200,2242000,2888400,778100,XLNX
2013-03-07,56.02313232421875,61.262393951416016,8.766610145568848,60.810001373291016,56.26647948985509,61.50588932369314,8.786825054008723,61.95000076293945,55.810204279518715,60.99183742174066,8.584674041748912,59.599998474121094,56.11438968702765,61.31650250513574,8.591412558768987,59.689998626708984,182800,1496000,4964800,780300,XLNX
2013-03-08,56.2664680480957,61.100040435791016,8.827255249023438,60.56999969482422,56.4033511635469,61.568997128305156,8.840731640039452,61.619998931884766,55.9927018171933,60.68519227842266,8.679011092125274,60.0,56.16761027654596,61.25335253906141,8.793563307552901,61.4900016784668,293700,1882300,4776100,509300,XLNX
2013-03-11,57.11821746826172,60.02685546875,8.820518493652344,61.58000183105469,57.1790557314345,60.63109739626457,8.847471923687275,62.31999969482422,56.122015566695794,59.61200721796558,8.746396079090937,60.33000183105469,56.122015566695794,60.24330341914517,8.800303581781261,60.56999969482422,402000,3188200,3015700,334100,XLNX
2013-03-12,56.874839782714844,59.846492767333984,8.780084609985352,62.25,57.11058067404022,60.261341043835934,8.827253576153154,62.630001068115234,56.669512204845056,59.702194124791745,8.739654801978906,60.81999969482422,57.11058067404022,59.990784529338235,8.813776545070864,61.599998474121094,295800,1555000,3934000,411400,XLNX
2013-03-13,57.34633255004883,59.747291564941406,9.015931129455566,62.68000030517578,57.445190332346556,60.25232307300112,9.083314384035312,62.75,56.65431066840413,59.71121690286025,8.793565168363518,61.56999969482422,56.912864469115206,60.07195664313358,8.813780080475395,62.650001525878906,305000,1685500,7182000,397700,XLNX
2013-03-14,57.680931091308594,59.68416213989258,9.015931129455566,63.380001068115234,57.68853732126616,60.15311898204823,9.049623078055674,64.44000244140625,57.148611031348935,59.521829602119816,8.914855283655246,62.720001220703125,57.40716483137119,60.06293576784962,9.036146041567443,62.720001220703125,308800,2778000,3368900,415400,XLNX
2013-03-15,57.901466369628906,59.007781982421875,8.968757629394531,63.380001068115234,58.01553661359651,59.82845823571327,9.06983277444989,64.5,57.29309560303742,58.99876159618783,8.914850157062226,62.970001220703125,57.39956541876651,59.50380001721354,9.029402330855687,63.04999923706055,522500,2502600,8078800,457500,XLNX
2013-03-18,57.52882385253906,58.9897346496582,8.840729713439941,63.810001373291016,57.680913594434635,59.19715532200933,8.941805515824798,64.37000274658203,57.224638566896175,58.259234902997065,8.766607972453867,61.220001220703125,57.39954699174266,58.51175061570476,8.833991198090246,62.54999923706055,234900,1259400,4004500,248200,XLNX
2013-03-19,57.63577651977539,58.88153839111328,8.726180076599121,63.439998626708984,57.89550340469133,59.18816279211836,8.894639153918101,64.3499984741211,57.02466506523414,58.32239127802474,8.652058313922106,62.5,57.65869822601065,58.95368773742284,8.88790063659645,63.849998474121094,397800,1851600,6528600,171900,XLNX
2013-03-20,58.712867736816406,58.77330017089844,8.820518493652344,63.79999923706055,58.728143045822584,59.494779698590094,8.854210441851123,64.4000015258789,57.78855709871912,58.692137336315945,8.766611633582482,63.5,57.941333500965584,59.305392870692245,8.780088027289716,63.720001220703125,297900,1688300,5525400,135000,XLNX
2013-03-21,57.93370056152344,58.890541076660156,8.726180076599121,64.93000030517578,59.12537880254918,59.09796178427268,8.833993783264008,65.5999984741211,57.71981123899359,57.99770866568635,8.672273223266677,63.41999816894531,58.76634779913969,58.3945230705636,8.766610537908644,63.5,402000,2608100,4710400,295000,XLNX
2013-03-22,57.62812042236328,59.10697937011719,8.786824226379395,65.2699966430664,58.33854152317291,59.4226240497093,8.800301259150148,65.68000030517578,57.32256189430806,58.5388189468514,8.699225441230379,64.01000213623047,58.26214752012597,58.899551791792106,8.753132287072805,65.13999938964844,417300,1339200,4934500,167800,XLNX
2013-03-25,57.498268127441406,58.475677490234375,8.746394157409668,65.58000183105469,58.13230120777429,59.2963604585544,8.85420849648183,66.31999969482422,57.22327179601841,58.38549428769765,8.645318977641146,64.76000213623047,57.65105034272706,59.16108221448066,8.82725507236887,65.45999908447266,340700,2343000,5658900,151300,XLNX
2013-03-26,57.857337951660156,59.27833557128906,8.807043075561523,65.7699966430664,58.01012026967686,59.45870200374998,8.807043075561523,66.80000305175781,57.360805617192526,58.61998501978384,8.61163051124737,65.27999877929688,57.74275267016001,58.872500777444465,8.780089640574074,65.79000091552734,192300,1987800,6278000,214800,XLNX
2013-03-27,57.59756088256836,59.043861389160156,8.786824226379395,66.29000091552734,57.62811731653147,59.720245919726906,8.827254682071361,67.08999633789062,57.13922602920928,58.61097226216016,8.658795628158703,65.0,57.55172331760175,59.71122553276836,8.739655896922345,65.70999908447266,224000,1083000,5572100,276500,XLNX
2013-03-28,58.567718505859375,59.215206146240234,8.780084609985352,66.41000366210938,58.58299964093682,59.25127392800593,8.85420699569752,67.12999725341797,57.49826634420978,58.71016775452253,8.74639267489984,65.48999786376953,57.63576741967966,58.79133746484111,8.766608221523274,66.01000213623047,468500,1911200,6522600,289500,XLNX
2013-04-01,57.6586799621582,58.71018600463867,8.699227333068848,65.02999877929688,58.582990333955564,59.467740387432556,8.780087619417337,67.23999786376953,57.54409477946302,58.49374484407203,8.598152135788345,64.0999984741211,58.32326353131018,59.21522455334807,8.780087619417337,66.08000183105469,240200,1443700,4754000,358700,XLNX
2013-04-02,57.52119827270508,58.962677001953125,8.759873390197754,64.18000030517578,57.994808639484724,59.621027475391955,8.86094859534415,66.5,57.29966839906287,58.78231059087984,8.699228010061722,63.529998779296875,57.68161525126397,59.070900976919624,8.753134871822532,65.55999755859375,258600,1705900,6831300,237000,XLNX
2013-04-03,56.650352478027344,58.250213623046875,8.712705612182617,64.41000366210938,57.68160767796248,58.96267259039434,8.827257861512791,65.75,56.45173850910677,58.09690149705157,8.672275141928223,63.779998779296875,57.43716195777011,58.872489391605164,8.786827391258397,64.77999877929688,299000,1333800,3912700,262400,XLNX
2013-04-04,56.994117736816406,58.35844802856445,8.766610145568848,63.290000915527344,57.11633771606016,58.493726291214124,8.800302088048875,65.66000366210938,56.505226163746876,57.84439613492629,8.705964777628868,61.599998474121094,56.79550371399214,58.322373366488655,8.726179686068743,64.54000091552734,340200,906300,6792600,454400,XLNX
2013-04-05,56.352439880371094,58.132999420166016,8.881162643432617,62.290000915527344,56.58161033865251,58.223182655050664,8.887900518044011,63.369998931884766,56.085078231074014,56.81630492533881,8.645319681283715,61.66999816894531,56.36772101921485,57.42956055531009,8.679011624822182,62.45000076293945,310700,1490200,5069600,281100,XLNX
2013-04-08,56.489933013916016,57.726078033447266,8.995712280273438,62.099998474121094,56.50521415060222,58.34095162959405,9.03614208680265,62.9900016784668,55.83298400951391,57.43672453548438,8.813776223031415,61.54999923706055,56.30660017000376,58.34095162959405,8.86768306015049,61.959999084472656,252900,1106000,4831600,289300,XLNX
2013-04-09,56.44409942626953,57.68990707397461,8.9822359085083,62.560001373291016,56.680904584798434,57.997345591881974,9.029404233792125,63.58000183105469,55.95520797302195,57.12928511168439,8.908114162687971,61.75,56.58924107984316,57.997345591881974,8.988974424297485,62.06999969482422,293100,2261800,4269700,201400,XLNX
2013-04-10,57.5135612487793,58.61223602294922,9.197863578796387,63.5,57.56703357826148,58.774997831354604,9.197863578796387,64.62000274658203,56.405911812295884,57.65375020115826,8.99571323935755,62.279998779296875,56.63508226896054,57.87076709548761,9.015928144777382,62.540000915527344,335100,1090000,4910500,286300,XLNX
2013-04-11,58.10176086425781,58.711700439453125,9.19112491607666,64.8499984741211,58.28509957340231,59.046268286626955,9.231554723444246,65.4800033569336,57.261478845510744,58.52181281767322,9.103526143286624,63.709999084472656,57.51356519954903,58.72978201826094,9.204601304325788,63.709999084472656,272100,1568500,3629800,349600,XLNX
2013-04-12,57.6586799621582,58.50370788574219,9.197863578796387,64.62000274658203,58.26979122312503,58.92869730489092,9.231555516242945,65.8499984741211,57.299649109467396,58.114888512768985,9.076573503657135,64.05000305175781,57.85728806224907,58.91061573116861,9.130480346523527,64.2699966430664,254000,1368600,2696900,140300,XLNX
2013-04-15,56.16145706176758,57.03887176513672,8.73965835571289,61.220001220703125,57.34549451840033,58.42234357299844,9.164175368119627,64.30999755859375,56.15382232166761,56.984616683691975,8.679012976423289,60.27000045776367,57.34549451840033,58.35904770266269,9.150698331557283,64.30999755859375,338700,1769300,7941600,460000,XLNX
2013-04-16,57.4066047668457,58.06969451904297,8.894638061523438,64.55000305175781,57.43716120997763,58.0877760969346,8.921591484879375,65.19000244140625,56.428821898806284,57.02982787259556,8.73965603788187,61.47999954223633,56.52812596795086,57.11120877057289,8.807039274961564,61.47999954223633,286100,1989600,7756500,952800,XLNX
2013-04-17,56.87187576293945,57.00269317626953,8.793562889099121,61.93000030517578,57.039933286168385,57.76224695594268,8.847469735838617,63.65999984741211,56.32951201036602,56.55057791335375,8.71944049286709,60.81999969482422,57.032298546418424,57.680866070643205,8.827254828966382,63.65999984741211,231700,2050700,4847600,505700,XLNX
2013-04-18,56.413551330566406,56.52345275878906,8.705963134765625,61.33000183105469,57.123972739334086,57.246839991505446,8.962020949625817,62.70000076293945,56.19966201662288,56.234099245448895,8.658794809766722,60.5099983215332,56.96355575387644,57.246839991505446,8.847468752382568,62.369998931884766,156400,2059400,5898000,456900,XLNX
2013-04-19,57.33784866333008,56.93940734863281,9.076573371887207,62.290000915527344,57.437158555931376,57.12025072617274,9.157433635012898,62.599998474121094,56.489926346747815,55.926666497704346,8.860945360931783,60.61000061035156,56.719096745625045,56.13464259073464,9.029404403098702,61.650001525878906,397200,2824400,10787400,253000,XLNX
2013-04-22,58.132301330566406,56.839942932128906,9.13722038269043,62.29999923706055,58.300358853712815,57.183551567447005,9.19112723452527,63.709999084472656,56.619795278339915,56.16176990022988,9.036144553534832,61.209999084472656,57.42952062290469,57.04791558132064,9.063097979452252,62.31999969482422,293400,1601200,6860000,595000,XLNX
2013-04-23,58.88854217529297,57.852664947509766,9.35958480834961,61.790000915527344,58.97257091948441,58.09680758787294,9.440445073153159,63.970001220703125,58.22395861601715,57.084070429206285,9.164172341085965,61.70000076293945,58.34617853517645,57.255872976410515,9.184387246631788,62.619998931884766,319700,1687500,9007100,652600,XLNX
2013-04-24,58.6899528503418,58.04254913330078,9.426972389221191,62.400001525878906,59.04898381253448,58.41327999431036,9.48087925728803,63.369998931884766,58.58300820135413,57.59043050302194,9.352850606284427,61.310001373291016,59.01842736595997,58.13297078973749,9.352850606284427,61.310001373291016,274800,1525800,7830800,430300,XLNX
2013-04-25,58.712867736816406,51.622528076171875,9.56173324584961,62.02000045776367,59.064258124420206,52.418252015993595,9.66954755341489,63.150001525878906,58.48369730540054,50.22097125502382,9.386536361623811,61.650001525878906,58.98786992329698,50.41085886415301,9.453919580904461,62.75,229700,15922300,7823400,444700,XLNX
2013-04-26,57.97188949584961,53.66607666015625,9.413493156433105,61.790000915527344,58.72814258876244,54.07298105884074,9.568475194760934,62.279998779296875,57.90314186378759,51.369333903049714,9.373062696257815,61.72999954223633,58.72814258876244,51.54113644944295,9.561736677628325,62.209999084472656,217700,9119200,5492500,460800,XLNX
2013-04-29,58.43022537231445,55.10380935668945,9.271986961364746,61.560001373291016,58.64411466810745,55.24848610902912,9.426968990526268,62.95000076293945,57.96424976588848,53.69321188371912,9.271986961364746,61.43000030517578,58.14758844346494,53.801718585632415,9.386539175362534,61.90999984741211,215900,4182700,3896400,509400,XLNX
2013-04-30,58.9649543762207,53.928314208984375,9.325894355773926,63.56999969482422,59.026061440634045,54.99530662808997,9.325894355773926,63.68000030517578,58.01008728671355,53.44907307899099,9.164173800414003,60.72999954223633,58.3996688630392,54.99530662808997,9.265248986858865,62.25,428500,5255700,3780000,868600,XLNX
2013-05-01,58.216331481933594,54.22671127319336,9.15069580078125,58.16999816894531,58.81980813489082,54.67882658225953,9.312416339080052,62.0,58.201056174030896,53.57566412434094,9.143957284363726,56.369998931884766,58.81980813489082,53.81076256733428,9.265248009397975,60.15999984741211,240900,2485000,3517000,2459200,XLNX
2013-05-02,58.674678802490234,54.31714630126953,9.393279075622559,57.779998779296875,58.7434322726017,54.832557604294955,9.433709542127538,58.939998626708984,58.08648316198846,53.648017411088105,9.150698204454075,57.25,58.468430048249786,54.17246950479515,9.184390152771481,57.34000015258789,209300,2343800,5380800,765300,XLNX
2013-05-03,59.53787612915039,54.48893737792969,9.467400550842285,58.47999954223633,59.606623763863865,54.93201191355437,9.528045923270705,59.0099983215332,59.01078761749502,54.35330485023198,9.426970088349872,57.529998779296875,59.079535252208494,54.85967180595598,9.433708605868675,58.31999969482422,201000,2367400,3009700,860400,XLNX
2013-05-06,59.728858947753906,54.9320068359375,9.514568328857422,59.619998931884766,59.82052247512471,55.13997945200974,9.541521754727599,60.09000015258789,59.239967374952045,54.37138485133556,9.41349314249935,58.61000061035156,59.40038437589823,54.94104762386853,9.453922959994435,59.099998474121094,249700,2033500,2241300,499900,XLNX
2013-05-07,60.69900894165039,54.760215759277344,9.750412940979004,59.83000183105469,60.85942596220174,54.88680751306645,9.750412940979004,60.08000183105469,57.20037346091719,54.40756286739351,9.548261891355146,59.150001525878906,59.19413701755937,54.77830078829959,9.555000409620718,59.790000915527344,276100,1543400,5010500,500800,XLNX
2013-05-08,60.89760971069336,54.696922302246094,9.76388931274414,60.029998779296875,60.90525027992453,54.7511739423464,9.797581261375111,60.150001525878906,60.01913074660262,54.27193272483778,9.696506058102667,59.59000015258789,60.69135513777852,54.51607545338936,9.723459488483352,59.72999954223633,345200,2067300,4761800,344200,XLNX
2013-05-09,60.83647155761719,53.3495979309082,9.93908405303955,61.060001373291016,60.93577560421112,54.488926809677956,9.945822569338276,61.7599983215332,60.63022289837001,53.24109123992192,9.7436715787185,59.97999954223633,60.73716751102326,53.937349118367806,9.76388648499439,60.0,275200,3915200,4682400,323900,XLNX
