Price,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume,Name
Ticker,HON,HST,HON,HST,HON,HST,HON,HST,HON,HST,
Date,,,,,,,,,,,
2013-01-02,48.189361572265625,10.343310356140137,48.442399743569325,10.349718997705736,47.75026119245528,10.189506625535916,48.12982142731145,10.221549222202219,5463359,6324500,VMC
2013-01-03,48.37541580200195,10.477890968322754,48.7475342247458,10.548383591553996,48.03306447075737,10.39457983769913,48.07771808590657,10.39457983769913,3119672,9622700,VMC
2013-01-04,49.36524200439453,10.68936824798584,49.45455219990124,10.695776888700847,48.561465134333595,10.445844790108488,48.561465134333595,10.484296634398532,4341758,7910300,VMC
2013-01-07,49.3875846862793,10.759860038757324,49.71504954274076,10.779084734943579,49.11965997750201,10.541971184944423,49.1717553733001,10.625281053838531,4473187,6250500,VMC
2013-01-08,48.92615509033203,10.734227180480957,49.31315708593351,10.77267780126502,48.777304732907794,10.631691376841324,49.30571531253743,10.74704446151671,3123028,5984200,VMC
2013-01-09,49.521549224853516,10.708595275878906,49.521549224853516,10.849582957613626,49.02291161814118,10.657327361336327,49.15687547141663,10.785497758854525,3375501,5791700,VMC
2013-01-10,49.4322395324707,10.830357551574707,49.767146171212744,10.843174836406963,49.18664013956621,10.72141307514764,49.767146171212744,10.76627234973698,4637237,5217800,VMC
2013-01-11,49.35037612915039,10.682962417602539,49.491781755903716,10.875216800335558,49.19408695343396,10.650920427921555,49.38014620497756,10.798315536171772,2461165,5052700,VMC
2013-01-14,49.68528366088867,10.663737297058105,49.68528366088867,10.753457075134113,49.20897137293065,10.625286662067616,49.41735892950635,10.689371868600864,1929577,3380100,VMC
2013-01-15,49.774574279785156,10.75345516204834,49.84155618472386,10.772679864961605,49.25360854032855,10.58042550188838,49.320590445267264,10.58042550188838,2384595,5634400,VMC
2013-01-16,49.662933349609375,10.663737297058105,49.662933349609375,10.740639789362735,49.402450508280616,10.586836027077124,49.5215277830224,10.708596574934285,2187819,6234700,VMC
2013-01-17,50.09461212158203,10.606062889099121,50.236014767572904,10.772683971021943,49.67039524990675,10.541978891864408,49.863899249917,10.721416039839836,2380714,7986800,VMC
2013-01-18,50.46672821044922,10.708595275878906,50.46672821044922,10.715003917987167,49.96809064134282,10.554791532251167,50.22112882393368,10.612468088902007,3564095,6021400,VMC
2013-01-22,50.905818939208984,10.766273498535156,50.905818939208984,10.779090784735061,50.33275774988241,10.65732901048334,50.42206498165526,10.689372225983103,3821184,4697200,VMC
2013-01-23,50.80906677246094,10.817541122436523,50.90581278764011,10.836767051205726,50.645329918896195,10.670146002176928,50.831389110856136,10.74063985200702,3445044,5372400,VMC
2013-01-24,50.786746978759766,10.836763381958008,51.50865557323468,10.894439926413112,50.64533839572177,10.772678196749753,50.876054214688445,10.817537459698558,4320256,6080000,VMC
2013-01-25,50.85373306274414,11.016203880310059,51.53843586461441,11.016203880310059,50.57092181272839,10.836765569961988,51.4714509614044,10.84958285405617,5912083,5518100,VMC
2013-01-28,51.292816162109375,11.05465316772461,51.508642423488375,11.0866951517452,51.032333316266005,10.952117352070712,51.508642423488375,11.05465316772461,4644369,6443100,VMC
2013-01-29,51.419342041015625,10.996983528137207,51.50120451567579,11.048251468176286,51.0546624349104,10.952124233393526,51.29282297595882,11.041842822880888,3796220,8088400,VMC
2013-01-30,51.10676956176758,10.75345516204834,51.50865509763638,10.984160153271525,51.0695577174908,10.75345516204834,51.285384031975724,10.958526808612694,2598258,8537700,VMC
2013-01-31,50.786746978759766,10.759860038757324,51.121653580343065,10.88802916185003,50.66022789821072,10.72140820173881,50.90582130806434,10.779084734943579,3698776,8858500,VMC
2013-02-01,51.46399688720703,10.695778846740723,51.76913039190838,10.830356659422883,51.06955020473938,10.631693650182022,51.33003307635763,10.823948017534667,3860413,15551500,VMC
2013-02-04,51.0249137878418,10.516339302062988,51.30772506570711,10.682960304559012,50.89839467705538,10.471480036453157,51.158877651651935,10.60605783328265,3179040,8570600,VMC
2013-02-05,52.007286071777344,10.606062889099121,52.22311831488872,10.721416039839836,51.32258941445199,10.554794957917013,51.33747295912859,10.586838178858265,4801496,10112600,VMC
2013-02-06,52.03706359863281,10.586835861206055,52.09660373826731,10.638103781164675,51.58307673419554,10.522750655676871,51.746807651339886,10.561201290064929,3591052,16655700,VMC
