Price,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Name
Ticker,ADI,AEP,AMAT,AME,AMP,AOS,ADI,AEP,AMAT,AME,AMP,AOS,ADI,AEP,AMAT,AME,AMP,AOS,ADI,AEP,AMAT,AME,AMP,AOS,ADI,AEP,AMAT,AME,AMP,AOS,
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-02,33.714176177978516,28.196718215942383,9.969806671142578,35.718284606933594,50.089439392089844,13.424239158630371,33.72183720465248,28.196718215942383,9.969806671142578,35.847664628844115,50.112457499711255,13.656945931365353,32.79469806126376,27.86727065529812,9.776136025116882,35.117587619101954,49.23006548598016,13.332818357701415,32.79469806126376,27.886649053856818,9.801397937448181,35.505727684833516,49.299119808844395,13.382685113763683,3761100,3979400,12963700,1259700,1860300,2003600,CAT
2013-01-03,33.17015075683594,28.177337646484375,9.944550514221191,35.55195617675781,50.005027770996094,13.214390754699707,33.491966471478584,28.332372229140876,10.020333879846552,35.90312969565891,50.64956395163169,13.30373339925252,32.67209928652878,28.11919998601207,9.851925062284774,35.42257608817919,49.9206241538409,12.884030946202575,33.407680568232124,28.196718509435872,9.969811636096312,35.67209281595623,50.035720527602045,13.160370007864252,2953000,2355300,8741500,851300,1673200,2563200,CAT
2013-01-04,32.58015441894531,28.132118225097656,9.944550514221191,35.96781921386719,50.60353088378906,13.35775375366211,33.17015285606947,28.241934895272575,9.995072757971432,36.01402940940624,50.66491640791141,13.374376008193957,32.51119348673755,28.08690032096415,9.86034570392201,35.45953879102423,49.95132578861495,13.120892174732328,33.124177926950836,28.190255882439445,9.95297035282184,35.69057566734766,50.05874752880618,13.28503257897436,3502800,2679200,7446400,969300,827000,1258800,CAT
2013-01-07,32.67977523803711,28.015844345092773,9.82666015625,35.66283416748047,50.06642150878906,13.210237503051758,32.80237216334731,28.112741267021455,9.860341906791813,35.86614764298074,50.45007224832002,13.465797981513298,32.18172358480997,27.886649270584893,9.590887902457315,35.49648741940591,49.85157803129905,13.13543892760307,32.18938461385506,28.054603606702464,9.65825140354094,35.81069755184217,50.373343271222964,13.27672494954106,2377000,2361500,14497900,862400,1137000,1925600,CAT
2013-01-08,32.34262466430664,27.873741149902344,9.69193172454834,35.61664581298828,49.09195327758789,13.461641311645508,32.75639029586544,28.035234430112226,9.809817432538713,35.8846494364552,49.62906495302349,13.490729466309277,32.28898870350539,27.847901633662705,9.66666981309084,35.302435519178815,48.79270613860862,13.187380435397447,32.649118374262926,27.951257234429356,9.750874578543527,35.533472396234515,49.03057067506496,13.22685710349931,1797800,2517400,8260500,837400,1452200,1866800,CAT
2013-01-09,32.25833511352539,27.88019371032715,9.83508014678955,35.81071853637695,49.31446838378906,13.374378204345703,32.495867858126836,27.95770977793159,9.868761895112684,35.93085870824026,49.57535395669745,13.50942968533325,32.03613026792954,27.72515911092691,9.675091239977501,35.54271489350621,49.20704663436981,13.305812582032035,32.32729604434901,27.84143444442925,9.700353153497018,35.66285506536951,49.29912492846329,13.461642677189081,3117500,2064800,11170300,541600,957800,1536000,CAT
2013-01-10,32.64910888671875,28.132118225097656,9.801400184631348,35.84767150878906,49.87459945678711,13.48449993133545,32.66443386005732,28.132118225097656,9.978229596311483,35.94932826704066,49.87459945678711,13.530210353149263,32.32729029248824,27.854349691596997,9.784558905882587,35.37635445241198,49.483274037300944,13.326591633756626,32.373265212503966,27.93832685535535,9.86876369355365,35.838428062397895,49.72114149238466,13.49073288245807,2275800,2071000,10049100,1247900,939800,1456800,CAT
2013-01-11,32.380924224853516,27.931867599487305,9.86034107208252,35.82919692993164,49.92831039428711,13.418007850646973,32.64144290953546,28.157957115206298,9.885602182091375,36.014027124331584,50.15082854079063,13.484495281672274,32.31196331058654,27.809131178790505,9.792977576701428,35.672090030821735,49.58302704691213,13.332819987516066,32.488199031555176,27.996463899923903,9.826659324391974,35.84768030190591,49.69811759333972,13.484495281672274,1952700,2849600,8091600,1207300,1116900,1018000,CAT
