Price,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Name
Ticker,HD,HES,HRL,HSY,HD,HES,HRL,HSY,HD,HES,HRL,HSY,HD,HES,HRL,HSY,HD,HES,HRL,HSY,
Date,,,,,,,,,,,,,,,,,,,,,
2013-02-05,50.406925201416016,54.696624755859375,13.681329727172852,61.010868072509766,50.81692348440933,56.27074889673773,13.743113826802754,61.33109950749098,50.34618342779011,54.680057822539254,13.588652841203436,60.86600742646633,50.589144729639365,56.27074889673773,13.59251517602044,60.91937836279723,7112000,5580000,1488200,1279500,VRTX
2013-02-06,50.619503021240234,55.21855545043945,13.72380542755127,61.2624626159668,50.6574680684735,55.37596338475572,13.727666288997218,61.27008869572455,50.110803827170805,54.497770847223485,13.611821295981645,60.683002711261636,50.14117470642684,54.497770847223485,13.61954449192255,60.77449821737124,5187000,4588700,1115200,733300,VRTX
2013-02-07,50.34617614746094,55.152278900146484,13.739253997802734,61.24723815917969,50.64228501025033,55.375967201615104,13.781729372638711,61.30060910256626,49.981737143714085,54.663475494309324,13.634993045643359,60.820264795090516,50.60432575171402,55.0942851685922,13.692914814810186,61.224365728727804,5743500,2638200,1147400,655900,VRTX
2013-02-08,50.87766647338867,55.8150749206543,13.835792541503906,61.155731201171875,50.88525485078241,56.07190342373771,13.839653403782087,61.22435429671054,50.422114745621,55.2517044822973,13.719946050467962,60.93462138642912,50.528409955678306,55.2517044822973,13.739254781006835,61.07948784156983,4459000,2760400,1215400,721900,VRTX
2013-02-11,50.399330139160156,55.29311752319336,13.758563041687012,61.28537368774414,50.85488764063381,55.60794604158241,13.843515275445094,61.49123725206956,50.27785238671364,54.96172207686708,13.75470070607789,61.01851889787614,50.7713691515406,55.60794604158241,13.824208016547777,61.155759335093705,3953500,2299500,1212200,542300,VRTX
2013-02-12,51.1130256652832,55.491966247558594,13.758563041687012,61.58269119262695,51.19654414486704,55.82335541881104,13.801039895090769,61.674186703239464,50.505619594246845,55.07772346264976,13.692916593776816,61.15572377709142,50.642285670597346,55.26827160403558,13.746977507909076,61.33870898132168,4932500,2525200,856000,988200,VRTX
2013-02-13,51.21173095703125,56.30387878417969,13.839652061462402,62.0249137878418,51.378767930116844,56.70155464040205,13.86668251393593,62.04016594885041,51.00673472175153,55.500246767011916,13.74311431032861,61.54457542198113,51.26487855822629,55.50853339257827,13.74311431032861,61.58269419051258,3668900,10539000,861800,1001800,VRTX
2013-02-14,51.128204345703125,56.6269645690918,13.866682052612305,61.6742057800293,51.22691115556133,57.13234106829656,13.955496603934765,62.37565412737648,50.839689669728486,55.94760692897337,13.82034434606344,61.628460919070825,50.96876156745505,56.13816131426399,13.831928404438374,62.162170353574865,5439700,3537100,1409400,1215500,VRTX
2013-02-15,51.264896392822266,55.85649490356445,13.932329177856445,61.704681396484375,51.62174717898592,56.66012690760109,13.955497295754832,61.94103751306148,50.71823764434732,55.5250994156013,13.812621834201032,61.52931646622128,51.264896392822266,56.486145698610144,13.901436389926324,61.81904932343905,8131200,4047600,2065800,1458300,VRTX
2013-02-19,51.28765106201172,56.510982513427734,14.109960556030273,62.3146858215332,51.56857155953443,56.71810384194236,14.109960556030273,62.36043069930472,50.83209366331541,55.85647835682058,13.940053141217895,61.20151004843758,51.34838702820534,56.080172931287514,13.959361873300715,61.75809793498539,5455500,2669200,1986600,1235800,VRTX
2013-02-20,50.44487380981445,54.688323974609375,13.947773933410645,61.64368438720703,51.325606069597114,56.477849182883,14.179465420992058,62.299387630222995,50.391726223384914,54.547476650320796,13.936189874598789,61.62081196521719,51.20412835460924,56.42814208068826,14.129265377725373,62.19264578294081,5598400,3854400,2160000,1325100,VRTX
2013-02-21,48.88080978393555,53.35447692871094,14.098373413085938,61.544063568115234,50.05006258030751,54.62205895723228,14.341648973679241,61.94260286126392,48.81247964940064,52.94023410522846,13.940051550202833,60.655005829548394,50.00450915728425,54.4480777298709,13.947774747544603,61.28347546125649,10622400,6312400,3701600,1764200,VRTX
2013-02-22,49.79193115234375,54.70488357543945,14.337790489196777,62.25684356689453,49.913408908110036,54.762877293847275,14.341651351983279,62.26450362380576,48.971934578467234,53.33788156057944,14.094514888260605,61.20683688025942,49.199713335428854,53.884684894859944,14.144714942782247,61.54406650024739,7500700,2384800,1431000,831100,VRTX
2013-02-25,48.53156280517578,52.80766296386719,14.117680549621582,61.78165054321289,50.528406528649874,55.483670536949575,14.376401002649558,62.71669195878254,48.4556384878064,52.79109287593348,14.11381821486197,61.77398463971956,50.08044320865851,55.05285457151535,14.364816944468936,62.256837154491045,10268800,2764500,1863400,1642700,VRTX
2013-02-26,51.295265197753906,53.52845764160156,14.287586212158203,62.55575942993164,51.629339246528374,53.892993345432565,14.303032604838261,62.624735037297654,49.7236076023967,52.52599077691013,14.136987566150335,61.58239408970101,49.77675521991483,53.16392193777057,14.18332527114143,61.835316344788275,22792900,3918900,2389800,1243900,VRTX
2013-02-27,51.67487716674805,54.41493225097656,14.422741889953613,63.30684280395508,51.84191414094984,54.74632774168689,14.449772347037158,63.375824246012115,51.15099532079731,53.07278335797922,14.202635897673636,62.24917608717672,51.31043812544789,53.2219110127567,14.283728741973706,62.49443239167771,14180400,2529300,1019600,1808800,VRTX
2013-02-28,52.008975982666016,55.094276428222656,14.445906639099121,63.87400436401367,52.53286387176205,55.699073522063706,14.542444374317117,64.1269266021124,51.52305316682446,54.224364272071945,14.403429799915372,63.276192417505555,51.561018240078944,54.43977223546157,14.418876191081997,63.276192417505555,8705100,3399000,1979000,1947500,VRTX
2013-03-01,52.41136169433594,55.1274528503418,14.469077110290527,63.958309173583984,52.472103472950515,55.1357394792246,14.47680030634593,64.03495652555291,51.69766027725178,54.00071151442312,14.337785723446734,63.28385574681011,51.91784488023848,54.71320989804363,14.445907522124319,63.61341947921175,6241800,4601000,1959600,1278200,VRTX
2013-03-04,53.368003845214844,57.032928466796875,14.666013717651367,64.82439422607422,53.37559801277574,57.993974506915436,14.666013717651367,64.97001137348641,52.33541717773191,56.55241176757919,14.449768643360192,63.88935239142018,52.3505997202011,57.25662305099484,14.472938231942871,64.04263544576156,8375900,10307800,1276200,1460600,VRTX
2013-03-05,53.50468444824219,57.8448486328125,14.739380836486816,65.29953002929688,53.876717662761266,58.39993231709066,14.79344320604854,65.52946029911884,53.23894643787142,57.56316663930124,14.65828949171766,64.90865675691707,53.588202936166454,57.9359825297348,14.67373588302101,65.03894784771033,8323800,6545500,2296200,954000,VRTX
2013-03-06,53.51227569580078,57.571449279785156,14.704630851745605,64.74774932861328,53.876714720793395,58.375081137545735,14.781859873645985,65.4758525698957,53.36042127484231,57.38090117545882,14.673738064546116,64.64811008584154,53.504681526589394,58.24252675899376,14.735522165895922,65.31490361700295,5276600,3565200,1146000,693000,VRTX
2013-03-07,53.33763885498047,57.198638916015625,14.777997016906738,64.77837371826172,53.52745251638609,57.92770387079345,14.940179708663695,65.19224478432385,53.10227176848653,56.99980416850216,14.7393810381201,64.73238999337845,53.45152821035449,57.894563692734096,14.762550625392082,64.87034701539916,4998300,2952100,2053600,739300,VRTX
2013-03-08,54.1879997253418,57.55488967895508,14.886124610900879,64.62509155273438,54.2487356873815,57.70401732433481,14.947908727981018,65.09261225285142,53.4439277119931,57.0329397597046,14.820479630962408,64.32618564247869,53.59577630607117,57.38918878362046,14.870678213368459,65.09261225285142,6470300,3226800,1029200,981500,VRTX
2013-03-11,54.150028228759766,57.902862548828125,14.878392219543457,64.5484619140625,54.195581643025186,57.9608562924719,14.917008189515693,64.96999311874976,53.90706703159106,56.875542095348166,14.816608140636514,64.42583082714631,54.15002822875976,57.35606529745028,14.859084971081657,64.76306046879377,4902500,2761500,924800,781500,VRTX
2013-03-12,54.01263427734375,58.3088264465332,14.897713661193848,64.60210418701172,54.310371300686064,58.69821577130057,14.913158589321474,64.7477271242782,53.79123903507558,57.80344961917703,14.808897590948046,64.37983975284709,54.12714986120723,57.93601037690414,14.85523679448061,64.54845455444587,4450400,4150900,943800,923700,VRTX
2013-03-13,54.020263671875,59.478633880615234,15.222074508666992,64.65575408935547,54.1576811909968,59.72752936513122,15.256828163971917,64.80137702722956,53.7072548354572,58.10968656135102,14.862955367915355,64.48713928705313,54.043165620977994,58.34199154550037,14.90543074835521,64.7783793154299,5826700,3955700,2943800,922600,VRTX
2013-03-14,53.62328338623047,59.710933685302734,15.052165031433105,64.76304626464844,54.17295352675463,59.83538458168361,15.252963717903036,64.8473536565696,53.57747948268829,59.19653960085167,14.99810412989295,64.60976328699404,54.10424767144137,59.46203189254097,15.241379659872743,64.74772030583131,6308900,3210500,2208800,577100,VRTX
2013-03-15,52.71482467651367,60.158958435058594,15.168007850646973,64.3031997680664,53.585134094336645,60.200437850963795,15.291576028705487,64.76305460764043,52.71482467651367,59.1882464213027,14.951764275569012,64.24188423015745,53.46298254295476,59.39566249033699,15.00196283518418,64.28020790319343,11275100,4489800,4513400,1775000,VRTX
2013-03-18,52.94382095336914,59.9183464050293,15.059893608093262,64.5484619140625,53.371345323349814,60.25850541773578,15.113954528947197,64.64809528665285,52.25673341634961,59.179945812010025,15.00197035114998,63.8586766685891,52.25673341634961,59.33757769748295,15.098508130689039,63.95064998377624,6011200,2444100,1324000,842900,VRTX
2013-03-19,52.51631164550781,58.076515197753906,15.264551162719727,65.49114227294922,53.24156728051547,60.067711270501604,15.264551162719727,65.73639851975432,52.34072031229835,57.280038034622386,15.079198827864966,64.68639795407475,53.09651964821656,59.8768856497232,15.094645224031883,64.69406385636026,7657600,3841600,1669400,1181500,VRTX
2013-03-20,52.58502197265625,57.9935417175293,15.364950180053711,65.85137939453125,53.09652416534485,58.65726942694116,15.403564694695564,65.92036083683824,52.55448409365209,57.902278128886664,15.283858815476233,65.5678052633013,52.97437264932821,58.54941533574392,15.30316607279716,65.69043049231036,6112000,2450200,1473800,949200,VRTX
2013-03-21,52.638458251953125,57.47083282470703,15.198904991149902,65.32256317138672,52.9132933199357,58.37517003876669,15.357226856763994,66.14263966916423,52.23384157534114,57.44594391300692,15.168012201249935,65.29956545403263,52.409432911637296,57.59528371304269,15.287719552538363,65.52949584859086,8045600,2337800,1488600,670800,VRTX
2013-03-22,53.104164123535156,58.300514221191406,15.31474781036377,65.84373474121094,53.111800050829736,58.38348572451784,15.31474781036377,65.86672661156811,52.523961788277674,57.686564341565166,15.156425967460036,65.37621388603864,52.85223676787338,57.761237428591556,15.260686908842848,65.53716282591178,5291800,2287800,1405400,795200,VRTX
2013-03-25,53.03544616699219,58.441558837890625,15.31474781036377,65.52182006835938,53.7148979287447,59.52011869495805,15.473069653267503,66.15028975841597,52.88275677842135,58.375184170731714,15.264547770501876,65.23824591816275,53.2873792897556,58.90616884832972,15.38039424295995,65.9893408454301,7027100,3246300,1109400,760800,VRTX
2013-03-26,53.478233337402344,58.99741744995117,15.50396728515625,66.63314056396484,53.74543247018401,59.19653507102241,15.503967285156252,66.63314056396484,53.09651862642732,58.308794695195786,15.337922193980964,65.56780789645438,53.180496328802164,58.63236320312469,15.40742950996362,65.57546795350711,4661200,2443200,1589000,858500,VRTX
2013-03-27,53.1728630065918,59.76072692871094,15.50396728515625,66.60246276855469,53.21103098485511,59.92666360997152,15.530997744366223,66.64844648653258,52.6766326931324,58.167772767632364,15.33405985806551,66.15793400353493,52.836952180649206,58.707055904514206,15.430597633258142,66.29589100483865,4156300,2585600,963000,719100,VRTX
2013-03-28,53.27210235595703,59.412269592285156,15.955760955810547,67.0853271484375,53.40951988030747,60.15067041932158,15.955760955810549,67.15430859107646,52.92856145733296,59.01402788575991,15.488518547988999,66.38021599797032,53.01253915690846,59.73583820953315,15.542579458242821,66.6791219388721,6752100,2691100,2981000,926700,VRTX
2013-04-01,53.188133239746094,61.01350784301758,15.72407054901123,66.70211791992188,54.02790454651712,61.79339423977021,15.948037382363237,67.05467351691047,53.065987545336405,59.204839580007814,15.635255988108772,66.50284533123373,53.065987545336405,59.379068307611675,15.940314184930507,66.94737424162577,5357700,4507900,2013400,568100,VRTX
2013-04-02,54.21875,61.51132583618164,15.828329086303711,66.24227142333984,54.24165777313626,61.57770051567999,15.928727691490302,66.92439083705652,53.31027303205496,60.38298160406096,15.735652204320724,65.912707651189,53.363712853698786,61.17116668096879,15.77040585093321,66.74045003436406,7291600,2992400,2110200,1370800,VRTX
2013-04-03,53.71489715576172,59.785621643066406,15.619804382324219,65.7977294921875,54.15768763948824,61.60258891749412,15.836047946102532,66.28058204425307,53.45532811117893,59.60309444090719,15.588911602899431,65.69043022447772,54.088975959494,61.60258891749412,15.801294305774045,66.16561687245786,7796000,3411100,2709400,1674300,VRTX
2013-04-04,53.966835021972656,59.56159973144531,15.619804382324219,65.74407958984375,54.050812735738894,59.93494612745818,15.73951021997327,66.22693213993742,53.50114254545263,58.615782953698954,15.56574349137964,65.56780472819963,53.71490188067395,59.81879363403924,15.612081187468021,65.98933589323188,6613700,2784200,2197400,864800,VRTX
2013-04-05,53.48586654663086,59.478633880615234,15.480792045593262,65.48351287841797,53.63092000907338,59.82709135683926,15.52712974834035,65.70577736980431,53.142325616588096,58.400067791537715,15.32633107237095,65.33022399778622,53.44006264249305,58.90616350550712,15.511683356408318,65.46052100816642,6986100,1661000,2242800,1073400,VRTX
2013-04-08,54.37144088745117,60.10089874267578,15.56188678741455,65.3378677368164,54.39434283672496,60.10089874267578,15.56188678741455,65.62144768424673,53.272100726278225,59.19656114108737,15.341780810053686,65.02363002366083,53.272100726278225,59.73584433507997,15.480795421660407,65.45283289644334,6097200,1890800,1185200,772300,VRTX
2013-04-09,54.356163024902344,60.814395904541016,15.515548706054688,65.68277740478516,54.63863395853868,61.06329139738661,15.615947327025362,65.9356996636439,54.16530570272993,59.636267784327906,15.438318204435317,65.23825428459511,54.379070796145754,60.134071429691666,15.57347195053154,65.41452918207409,5994800,3167400,1472000,936700,VRTX
2013-04-10,54.730262756347656,60.49912643432617,15.693169593811035,66.48750305175781,54.806604541499,61.12967314969549,15.7472304746619,66.51049491262295,54.180592584050196,60.2917103346502,15.523263757844246,65.72874240635596,54.50886750225535,60.83929187611653,15.550294198269679,65.77472612808623,5423200,1861800,1735800,732500,VRTX
2013-04-11,54.89058303833008,60.28340530395508,15.739513397216797,66.38021850585938,55.4249813665448,60.79779306960527,15.785852575708196,66.76343186481371,54.760801419264354,59.72752546550713,15.666145240845724,66.21160369233998,54.83714320550861,60.665050085830785,15.716345281020192,66.49518368302003,7627800,1599000,1435600,801300,VRTX
2013-04-12,56.203678131103516,59.229740142822266,15.805157661437988,66.31123352050781,56.23421600800346,59.86028684994897,15.820604052148902,66.47218826836306,55.08143590917473,58.65726968965217,15.666143091137561,66.08130902583311,55.2799291967721,59.86028684994897,15.697035872559388,66.29590755981144,10493000,1897100,1578600,745100,VRTX
2013-04-15,55.14250564575195,56.39228820800781,15.596641540527344,66.22692108154297,56.63882650354169,57.92716602562413,15.859224386963186,66.7021018008666,55.12723379671624,56.36739928969656,15.596641540527344,66.07363226291395,55.997542807629614,57.81101352028042,15.793579411878945,66.27290480344641,8360600,3280300,2124800,1325000,VRTX
2013-04-16,55.31810760498047,57.0726203918457,15.85536003112793,68.34993743896484,55.57767669532056,57.52063997104278,15.87466728583719,68.38059521048804,54.98983264703908,56.23465749391204,15.604361300760218,66.29591352588643,55.38681929708733,57.22196025157806,15.689314989139893,66.64846912734522,8119700,2673500,1685600,1450200,VRTX
2013-04-17,55.57766342163086,55.51285171508789,15.797436714172363,68.17366027832031,55.70744502355221,56.45866868727679,15.832190361693165,68.34994101195078,54.92111366255277,54.48406323353991,15.631391673022872,67.844096526433,55.13487296560067,56.42548134950065,15.801297575875072,68.12767654231773,8838600,3209900,1499600,1058800,VRTX
2013-04-18,55.3333740234375,55.6041145324707,15.797432899475098,68.57218933105469,55.65401302309321,56.035543636791374,15.89049500042539,68.79445374833871,55.18832055118635,54.84912309466667,15.766411213028052,68.02802714282316,55.47842167118367,55.55433668575605,15.824576135518551,68.24262565678816,7549200,2991500,2297400,1041100,VRTX
2013-04-19,56.49375915527344,55.404991149902344,15.979682922363281,69.2696304321289,56.70751839312976,55.82812179322066,16.169687087063092,69.51488669759122,55.51657073964314,55.21417187045115,15.785801785777862,68.63350083092298,55.66925424539698,55.778343951596426,15.836211295464862,68.63350083092298,9579900,4454700,4702200,1051500,VRTX
2013-04-22,56.38689041137695,56.3342170715332,15.9564208984375,69.23898315429688,56.6617254343417,56.72416037338842,16.053361483533244,69.35394832525618,55.91356213304799,55.404990614555615,15.91764377688164,68.70248681964878,56.43269430703657,55.82812125378546,15.960297870995117,69.24664905832655,7223500,5272200,1670200,1392500,VRTX
2013-04-23,56.02043151855469,56.59139633178711,16.22785186767578,69.93644714355469,56.944180133795435,57.19705400441958,16.23560729127694,70.06673829924723,55.447859629599506,56.14337688829921,15.987439652823138,69.24666183786977,56.6006393302233,56.56650741767707,15.987439652823138,69.42294257885636,7898800,3078400,1724800,1096500,VRTX
2013-04-24,55.944095611572266,58.17607498168945,15.99132251739502,68.47257232666016,56.379250059675535,58.682170815355384,16.320919975827263,70.5036046591469,55.92882958905244,57.288334250967466,15.964177787701857,68.41892268077738,56.1502247748598,57.4791535345767,16.301532151071758,70.01309194039793,6248300,3998800,1403200,1817200,VRTX
2013-04-25,56.01280212402344,59.03892517089844,16.053361892700195,68.1276626586914,56.33344098798588,59.951554797930314,16.107648385066113,70.07438700016965,55.88301473427456,58.12628921402916,15.925399607098273,67.85941450772162,55.96699241166985,58.30051798856673,16.03009561917367,68.82511369858399,5645200,3177500,1371000,1854500,VRTX
2013-04-26,55.99753189086914,58.89786911010742,15.979682922363281,67.11598205566406,56.25710085333871,59.3127012757819,16.115400605490485,67.84408504017198,55.82957653124224,58.75682769293886,15.952539681576978,66.76342649546446,55.91355421105569,58.92275802727405,16.057235672836587,67.84408504017198,4983000,3405000,972200,1916200,VRTX
2013-04-29,56.24184036254883,59.90175247192383,15.99132251739502,67.53750610351562,56.509039477492635,60.15065426287682,16.010710342150528,67.59881578025731,56.02808107059378,59.22142808379919,15.906014313435339,66.93202845949365,56.066254868944554,59.437142547302756,15.975811665912131,67.13129514180198,4518700,1884300,1153400,1546300,VRTX
2013-04-30,55.99753189086914,59.88516616821289,16.002958297729492,68.33460235595703,56.50139796974983,59.88516616821288,16.01071372510961,68.34226241228639,55.89828818949992,58.73193336035929,15.851731161808543,67.39189501140508,56.11204743829681,59.80220100869515,15.964181160828913,67.5451780011897,6601900,3309600,2103800,1375800,VRTX
2013-05-01,55.547115325927734,58.66556167602539,15.964168548583984,67.445556640625,56.180757193517934,59.420559224549045,16.096007751495378,68.38059824781323,55.45550171669034,58.42495827033663,15.929271371738224,67.32292554908517,55.867754221503944,59.420559224549045,15.98743481234318,68.1506678748622,5554700,2718100,1155400,1435700,VRTX
2013-05-02,55.98227310180664,59.91006088256836,16.293771743774414,68.42657470703125,56.09678866402887,60.075997547502965,16.3868338658271,68.59518951628202,55.37152731962369,58.93105671388209,15.968051358198503,67.38423392927344,55.5547487244772,59.6528669642154,16.045604112706247,67.39956573777168,3722900,2234900,3109600,1051500,VRTX
2013-05-03,56.46322250366211,60.565521240234375,16.185205459594727,68.64117431640625,56.80676913575101,61.32051913237378,16.43725016684658,68.77913135818144,56.28000112791621,60.49085445785002,16.15806072698964,68.22730319108068,56.28000112791621,60.565521240234375,16.367452806882348,68.73314762671363,4953100,4779700,2002400,765000,VRTX
2013-05-06,57.45570755004883,60.11747741699219,16.05723762512207,67.95140838623047,57.53968526356584,60.855878174435645,16.14254580893429,68.55688046147394,56.40217108029175,60.10917900122412,15.89437816060332,67.79045359953517,56.40217108029175,60.48253175274818,16.14254580893429,68.55688046147394,5731200,2827900,1166600,428600,VRTX
2013-05-07,57.31065368652344,59.95155334472656,16.165817260742188,68.41121673583984,57.47097318637191,60.64017000934874,16.212349823369557,68.47252639903066,56.95184088112233,59.686060980937505,16.018468583344937,68.01267176457047,57.44043530670958,60.308309301990356,16.064999666775833,68.02033766523267,5582300,2117300,1435000,598000,VRTX
2013-05-08,57.57781219482422,59.64458465576172,16.04947853088379,68.150634765625,57.638887911020745,60.20875680922317,16.212339437354014,68.51852201414363,57.19609770534726,59.370793832058744,16.01070289939806,67.72143784849446,57.40222679138531,59.8768897195685,16.17356232667276,68.28092585155828,6536600,3420700,1357800,769800,VRTX
