Price,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume,Name
Ticker,CB,CMG,CB,CMG,CB,CMG,CB,CMG,CB,CMG,
Date,,,,,,,,,,,
2013-01-02,64.01215362548828,6.021200180053711,64.01215362548828,6.1346001625061035,63.0495033875305,5.96619987487793,63.550392723535104,6.08519983291626,1668900,24570000,FLT
2013-01-03,64.34869384765625,6.019000053405762,64.4034784361359,6.101600170135498,63.89476098821206,5.902599811553955,64.05128667784756,5.940000057220459,1396200,23650000,FLT
2013-01-04,64.42694854736328,6.003600120544434,64.48173312891686,6.085599899291992,63.9808438201209,6.002600193023682,64.35651378725365,6.028800010681152,1995200,18405000,FLT
2013-01-07,63.64430236816406,5.991799831390381,64.34867975945532,6.019999980926514,63.37037948573719,5.9070000648498535,64.09823512822632,5.999199867248535,1249000,19295000,FLT
2013-01-08,62.60340118408203,5.9552001953125,63.57387953677838,6.03000020980835,62.44687549936178,5.908599853515625,63.39386962538518,6.006999969482422,2192300,18445000,FLT
2013-01-09,63.112117767333984,5.8805999755859375,63.24516519466425,5.991399765014648,62.71296951427111,5.843599796295166,62.76775410029369,5.968999862670898,1281200,22120000,FLT
2013-01-10,64.20780181884766,5.968200206756592,64.26258639323207,5.968200206756592,63.2686300094526,5.834000110626221,63.41733355609774,5.920000076293945,2347200,21905000,FLT
2013-01-11,64.77129364013672,6.0,64.80259995935637,6.043799877166748,64.09822270458882,5.920000076293945,64.23909815554234,5.9791998863220215,1177600,23565000,FLT
2013-01-14,64.98261260986328,5.919400215148926,65.09218175639938,6.03980016708374,64.48172337682088,5.890600204467773,64.67738342007402,5.9994001388549805,892800,14430000,FLT
2013-01-15,65.28784942626953,5.946400165557861,65.3739403330433,5.97599983215332,64.43477440414755,5.81220006942749,64.57564989058905,5.843999862670898,1195600,10965000,FLT
2013-01-16,64.91216278076172,5.618800163269043,65.15477926729115,5.667399883270264,64.77128734350318,5.320400238037109,65.03738207439748,5.342800140380859,1113500,151440000,FLT
2013-01-17,65.13916015625,5.806600093841553,65.32699217180571,5.876399993896484,64.73218382296183,5.633600234985352,65.06871941849654,5.633600234985352,962100,96525000,FLT
2013-01-18,65.14697265625,5.900400161743164,65.23306356132754,5.926799774169922,64.69304584983445,5.80019998550415,64.96696874277605,5.809599876403809,1436700,39285000,FLT
2013-01-22,66.40699768066406,5.8846001625061035,66.40699768066406,5.930600166320801,65.47566021286946,5.813000202178955,65.53826687002494,5.8917999267578125,1990100,36005000,FLT
2013-01-23,66.25049591064453,5.874800205230713,66.3678931380243,5.942399978637695,65.8748259772435,5.820799827575684,66.1409267573757,5.855800151824951,1017400,19920000,FLT
2013-01-24,66.76704406738281,5.992400169372559,66.8531349806282,6.010000228881836,66.28963299250263,5.857399940490723,66.41485831034024,5.869800090789795,1671500,19490000,FLT
2013-01-25,66.7905044555664,6.0696001052856445,67.0879115203398,6.119800090789795,66.3757061505616,5.979000091552734,67.00964870316214,5.999599933624268,1229200,39895000,FLT
2013-01-28,66.25831604003906,6.233799934387207,66.9861656261644,6.299799919128418,66.1957033968013,6.152200222015381,66.9861656261644,6.190000057220459,1090800,34015000,FLT
2013-01-29,66.47744750976562,6.200200080871582,66.9000738517175,6.259399890899658,66.19569661513104,6.145400047302246,66.19569661513104,6.251999855041504,1590800,20305000,FLT
