Price,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Name
Ticker,AVGO,BMY,BR,CZR,AVGO,BMY,BR,CZR,AVGO,BMY,BR,CZR,AVGO,BMY,BR,CZR,AVGO,BMY,BR,CZR,
Date,,,,,,,,,,,,,,,,,,,,,
2013-01-02,2.389272928237915,22.50356101989746,18.79569435119629,,2.4274543368448263,22.59299810491321,18.80366218690164,,2.36724523290175,22.359087545613683,18.524794016051484,,2.3811961591328226,22.59299810491321,18.60447085339571,,36716000,12153200,748900,,DPZ
2013-01-03,2.401756525039673,22.86818504333496,18.70804214477539,,2.4215816187446033,22.895701922299853,18.859427922798332,,2.374589037450823,22.441640614325543,18.55665788646111,,2.374589037450823,22.517317936388643,18.803654615029,,23295000,10281400,816800,,DPZ
2013-01-04,2.3863377571105957,22.94386100769043,18.70804214477539,,2.4061626805262746,22.99890001746741,18.795686782532144,,2.363575840422352,22.764989474724104,18.61243119423044,,2.401022898534113,22.930103879650616,18.755849139756524,,27113000,8631900,663600,,DPZ
2013-01-07,2.3731210231781006,22.97825813293457,18.731948852539062,,2.385603374952727,23.074573760683947,18.81162567145394,,2.3569672987905763,22.847541817214115,18.556661066693472,,2.376792220730317,22.888821068137,18.628368532037047,,16822000,6047800,511000,,DPZ
2013-01-08,2.356966257095337,23.040176391601562,18.81960105895996,,2.401021658615103,23.15713033613563,18.90724422720573,,2.3562320529215217,22.943858136544904,18.532765003622277,,2.3826651537848984,22.95073932410815,18.700085022762906,,20969000,9651300,828900,,DPZ
2013-01-09,2.4090986251831055,23.170894622802734,18.68414306640625,,2.42011256398702,23.17777318730842,18.89926849836997,,2.376057158892599,22.971382134877732,18.596498415048764,,2.386336718402507,23.047059466463395,18.891300664636663,,29456000,11742200,719600,,DPZ
2013-01-10,2.461230754852295,23.452959060668945,18.572589874267578,,2.4663705341431563,23.466718811769752,18.81162026228039,,2.4245179205885687,23.17776928746119,18.50884874140586,,2.4568251797285274,23.219048540763605,18.739911297847392,,44591000,7943400,432000,,DPZ
2013-01-11,2.521439552307129,23.48047637939453,18.580564498901367,,2.5236423395887875,23.549272504096955,18.67617699300416,,2.4590276544681475,23.356641255407027,18.500887673767217,,2.4626990249577725,23.397917880466906,18.57259666441705,,47871000,7067300,344200,,DPZ
2013-01-14,2.5383288860321045,23.54239845275879,18.429180145263672,,2.542000083507101,23.597434838186423,18.508856976719276,,2.4700429674268043,23.46672112644191,18.36543898404102,,2.4847281074481447,23.48048087889993,18.508856976719276,,49258000,5599300,429600,,DPZ
2013-01-15,2.4869303703308105,23.597434997558594,18.47698974609375,,2.5287829930397776,23.645592819284683,18.596504250176295,,2.483258998571101,23.404803710654225,18.261862726919546,,2.5185034322096174,23.41168227472747,18.421216412169187,,33736000,8170000,794400,,DPZ
2013-01-16,2.5375938415527344,23.618072509765625,18.301692962646484,,2.5412650378124884,23.66623032450027,18.421208937945977,,2.479587505151544,23.514875692817636,18.26982315035304,,2.4825244971714713,23.528635443370973,18.397305438944326,,27669000,6278700,330500,,DPZ
2013-01-17,2.555950403213501,23.57679557800293,18.38934898376465,,2.5676985474121046,23.70750928451542,18.41325249755583,,2.539796858118477,23.514878006622418,18.261866616297727,,2.553747615234973,23.679989780700897,18.397316821695043,,21065000,6719900,369300,,DPZ
2013-01-18,2.528782844543457,23.707508087158203,18.469022750854492,,2.5515447529108397,23.721267838370522,18.469022750854492,,2.519237488601509,23.45983781414484,18.23796004869192,,2.536125412571061,23.5355151336105,18.349508241329808,,18830000,7424500,435800,,DPZ
2013-01-22,2.528782844543457,23.975812911987305,18.68414306640625,,2.5412651926843206,23.98269409871562,18.70007721416397,,2.520706072231282,23.611188747500194,18.349501648151815,,2.529517048828028,23.64558680793041,18.492918096224663,,13809000,9315000,653700,,DPZ
2013-01-23,2.5273146629333496,24.010217666625977,18.636333465576172,,2.5699016693041403,24.01709623011644,18.70804243946879,,2.508958327474715,23.81070520814745,18.492915517790934,,2.558887727980433,23.907020843439366,18.700074606846425,,22791000,12752600,547800,,DPZ
