Price,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume,Name
Ticker,FOX,FOXA,FOX,FOXA,FOX,FOXA,FOX,FOXA,FOX,FOXA,
Date,,,,,,,,,,,
2019-03-12,,34.92728042602539,,34.92728042602539,,34.92728042602539,,34.92728042602539,,10000,SLB
2019-03-13,35.857582092285156,36.53577423095703,35.949054118435996,36.673646479606354,34.75990033130451,35.57067900912253,35.30873946707777,35.84642000018425,306000.0,20477400,SLB
2019-03-14,36.55278015136719,37.36299514770508,37.18394902330116,38.05234927584549,35.967350783929625,36.53576879144202,36.13200322970072,36.53576879144202,279700.0,6248600,SLB
2019-03-15,37.52239990234375,38.32809066772461,37.549840813626005,38.484342588911,37.04673766665702,37.905287639087554,37.09247368193888,38.0339665168261,164200.0,7107300,SLB
2019-03-18,37.376041412353516,38.32809066772461,38.17185922001626,38.55787537975385,37.01929561889898,37.73064901395401,38.17185922001626,38.55787537975385,581700.0,4020900,SLB
2019-03-19,36.177730560302734,37.078060150146484,37.86999062684903,38.32808950671842,35.72036354060375,36.618490740008944,37.86999062684903,38.19021728118262,2540200.0,10118500,SLB
2019-03-20,34.394004821777344,35.49714660644531,36.45307451074641,37.51006322687767,34.265942590978895,35.147876316759,36.45215678958292,37.21593903228027,5147900.0,15683200,SLB
2019-03-21,35.56486511230469,36.783935546875,35.59230602048157,36.82989178606518,34.613540748588655,35.61662883901568,34.75989807458852,35.84641354120288,8865500.0,12751700,SLB
2019-03-22,34.265933990478516,35.589054107666016,35.528267857604185,36.7563607601241,33.43352620978281,34.642338795345886,35.45508746441049,36.70121117197154,4902500.0,10898000,SLB
2019-03-25,33.34206771850586,34.412559509277344,34.586106991439316,35.80965107245935,33.250592189946275,34.36660326504989,34.36656921233092,35.74531162929358,4035100.0,9338900,SLB
2019-03-26,33.57989501953125,34.504478454589844,34.16532440806122,35.18463934228756,33.35121144654708,34.47690190070584,33.35121144654708,34.60558430427823,3350900.0,6287100,SLB
2019-03-27,33.113380432128906,33.93460464477539,34.00067027871183,34.84455364863783,32.985318195886066,33.78754256908652,33.61648356998331,34.48609005828599,2871300.0,5578100,SLB
2019-03-28,32.62856674194336,33.4566535949707,33.36035688234106,34.146007692343154,32.518799616657304,33.40150400493585,33.05849292601191,33.870263248405166,2220600.0,5326200,SLB
2019-03-29,32.82066345214844,33.74159240722656,33.085933713160244,33.92542091151797,32.372442167276795,33.22687680269514,32.82066345214844,33.594530305040855,2679200.0,5895300,SLB
2019-04-01,33.0676383972168,33.87026596069336,33.241436616270335,34.14601042671261,32.87554158839241,33.74158707987719,33.08593000812046,33.92541555514452,4338400.0,5311200,SLB
2019-04-02,32.6560173034668,33.34635925292969,33.35121388072733,34.17358569228858,32.20779593235269,32.9970889840775,33.1225302910524,33.97137400572602,1491200.0,6704600,SLB
2019-04-03,32.47306442260742,33.16253662109375,32.82981020584211,33.60372291792535,32.2901168829031,32.997091321502275,32.72918888453302,33.429084264891564,2831600.0,8393500,SLB
2019-04-04,32.9578742980957,33.78753662109375,32.99446450598981,33.82430301010269,32.372444929527106,33.09818260523743,32.527951568359924,33.272821199911974,2223200.0,4908400,SLB
