Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume,Name
Ticker,D,DG,DPZ,D,DG,DPZ,D,DG,DPZ,D,DG,DPZ,D,DG,DPZ,
Date,,,,,,,,,,,,,,,,
2013-01-02,32.26350021362305,37.98881149291992,39.84495544433594,32.287887394108985,39.47579233225156,39.88875969660024,31.92208898957806,37.96225934892306,38.381872697997004,31.92208898957806,39.30762312624298,38.70602817521308,2330900,7058300,775400,MGM
2013-01-03,32.300086975097656,37.466609954833984,39.08274841308594,32.41592261535577,37.94456553901492,40.28300223170221,32.086704920493254,35.165327946257094,38.98637705866236,32.22692774576043,36.0769877820372,40.03769576011495,1540700,18764800,391600,MGM
2013-01-04,32.641483306884766,39.47578811645508,39.69601821899414,32.90973522289488,39.60855557509471,39.783626718889764,32.293974244401014,37.36923496605109,39.17912004868987,32.31226346063003,37.53740415410013,39.23168381180722,2881100,8772500,431300,MGM
2013-01-07,32.10498046875,38.69690704345703,39.85371398925781,32.44639393635495,39.35188480528486,39.93256297162497,32.037916901391085,37.918011376023415,39.415664829895796,32.4281023925459,39.33418224734118,39.4331838552664,2076600,5862400,217100,MGM
2013-01-08,31.928180694580078,38.37827682495117,39.976375579833984,32.21472421582018,38.6969161904203,40.239204462009404,31.818440721581286,38.36057426282306,39.66097958440325,32.00743785856571,38.61725634905302,39.79239235446568,1911500,2340000,577200,MGM
2013-01-09,31.824542999267578,38.05076217651367,39.78363037109375,31.94037861951904,38.369397950436195,40.11654871694965,31.653835059378054,37.6967179258226,39.36310351729961,31.915991438722028,38.21893133856302,40.02017735298739,1643900,4621800,408300,MGM
2013-01-10,31.83672523498535,38.39596176147461,39.38938522338867,31.934271597693584,38.39596176147461,40.055221912093565,31.733080916407946,37.776385877079775,39.25797246207479,31.89769083954472,38.05077039948208,40.055221912093565,2484000,2946200,564700,MGM
2013-01-11,31.964767456054688,38.36055374145508,39.56460189819336,31.964767456054688,38.49332119818141,39.62592851617549,31.800157465682588,38.05076751098254,38.95133237632204,31.830640280413046,38.33400160067649,39.36309967595922,2290900,2240200,247800,MGM
2013-01-14,31.94036293029785,38.077327728271484,39.59088897705078,32.031813650520945,38.803115659109814,40.02017870133242,31.85501016512346,37.94456024338409,39.476998581304,31.976943683524773,38.272052472395025,39.60841134763886,1237300,4359200,281200,MGM
2013-01-15,32.02572250366211,39.51121139526367,39.49452209472656,32.03182046000714,39.5554661096927,39.63469772143688,31.7818577407059,37.86491035772464,39.293016498158075,31.89159769802731,38.059635152914325,39.34558361144341,1840000,3542700,387100,MGM
2013-01-16,31.946470260620117,39.502349853515625,39.38063049316406,32.09888662192901,39.70592417944274,39.46823901134878,31.861115144708283,39.00668842316009,38.88125458699954,32.03182305084284,39.41383707501432,39.32806337702279,2380200,2348300,308000,MGM
2013-01-17,31.95256996154785,39.69706344604492,39.82743453979492,32.13546915327645,40.042258150031486,39.97637301343147,31.903797929075274,39.458087431893865,39.0214255739277,32.037922762641905,39.458087431893865,39.63469515433339,1538800,3651200,474100,MGM
2013-01-18,32.26350021362305,39.520042419433594,40.344329833984375,32.26350021362305,39.81212607361254,40.537072547534365,31.91599103161181,39.404977524676355,39.44194956972778,31.989152573069624,39.599702211739924,39.84495402346858,2425700,1766000,567200,MGM
2013-01-22,32.489070892333984,39.80328369140625,41.12405014038086,32.54394087333443,39.93604778500551,41.28174809078345,32.0988853944148,39.48464446450079,39.844947513381626,32.22081661824778,39.67936918681346,40.44069458333598,1481500,2552600,833800,MGM
2013-01-23,32.53173828125,39.8829345703125,40.87874984741211,32.60489746043763,39.97144394623246,41.39564801986062,32.251292822957105,39.53773990082561,40.7385742417676,32.38541759718637,39.590847552227345,40.9751212029271,2047600,2224300,439800,MGM
2013-01-24,32.79391098022461,41.04243087768555,40.8699951171875,32.8548766058552,41.44958286447877,41.38689335012818,32.568333048874415,39.91834402836381,40.62468527206366,32.60491381966649,39.9714516900543,40.73857900936935,1418200,8393700,381500,MGM
2013-01-25,32.84877014160156,41.458431243896484,40.65095901489258,32.976799308621594,41.4672808323783,40.71228562333606,32.55613104883202,40.962769878494235,40.212909901982314,32.836576555358405,41.086684375740596,40.44945348195029,1674500,3589600,521000,MGM
2013-01-28,32.7695198059082,41.60005187988281,40.47574234008789,32.91584054555413,41.77707405252744,40.84370202382833,32.659779832596065,41.24600753459356,40.28299964362397,32.885355410764674,41.39647756308748,40.77361589732769,1332300,4163600,330600,MGM
2013-01-29,33.14140701293945,41.741661071777344,40.712303161621094,33.14140701293945,41.81247127804985,40.861238319985986,32.76951079736154,41.06898099427095,40.37062524108899,32.76951079736154,41.502681690232365,40.502038026343136,2273500,2838600,302500,MGM
2013-01-30,33.23896026611328,41.396480560302734,40.62467956542969,33.25115385406869,41.78592666718416,40.90503077014645,32.95851472020614,41.19290622876808,40.46698159502026,33.10483312429287,41.62660703791054,40.659724301531774,2083500,4138800,299900,MGM
2013-01-31,32.9890022277832,40.909671783447266,40.79990005493164,33.22677141257018,41.44958792576894,41.202904495447676,32.84268147715844,40.883116261150946,40.55459358540884,33.16580578979537,41.272565741601895,40.6246797158225,3246600,3008800,389200,MGM
2013-02-01,33.025577545166016,40.96277618408203,41.85122299194336,33.1840918704796,41.24601032893518,41.97387623914383,32.94632270819844,40.84771463402236,40.83494893250331,33.11702829636148,41.12209581261409,41.097777796797224,1791400,3421100,597300,MGM
2013-02-04,32.96461486816406,40.29008102416992,40.89627456665039,33.01338922666879,41.16633528040701,41.605915490920054,32.903649245722576,40.2635288880464,40.80866606135548,32.92803409928552,40.93620888903229,41.56210789622235,1770300,4877200,668800,MGM
2013-02-05,33.110923767089844,40.30780029296875,40.931312561035156,33.35478849526234,40.706099382112214,41.272990354254894,33.068247381517445,39.81213882909938,40.87874546128993,33.110923767089844,40.45826696196878,41.01892105189417,1561200,9746500,276400,MGM
2013-02-06,33.13530731201172,40.75920486450195,40.96636962890625,33.17188806636238,40.85656724206593,41.36061467273847,32.86095979429151,40.12192967971357,40.440711798497276,32.98898894598607,40.34320658275258,40.80867495342434,1536300,4506900,572600,MGM
2013-02-07,33.110923767089844,40.18389129638672,40.73857879638672,33.30601647990328,41.14865883322633,41.12406091949394,32.97070102511072,40.02457163882289,40.4932722945958,33.17798499749748,40.83886910955536,40.99264815441328,1484900,4865100,411600,MGM
2013-02-08,33.110923767089844,40.71493911743164,40.94007110595703,33.14140656740033,40.84770657381602,41.38688308810982,32.921926684063074,40.201575220923154,40.68600180959954,33.025568670256455,40.26353584327475,40.68600180959954,1265700,1801700,744600,MGM
2013-02-11,33.12312316894531,40.49365997314453,41.01015853881836,33.171895192869,40.65297956118498,41.553338494907834,33.049961644526284,40.26353355509527,40.77361162034808,33.07434881933263,40.58216935475968,40.92254671232041,951100,2223700,354700,MGM
2013-02-12,33.3060417175293,39.8652458190918,40.764854431152344,33.3060417175293,40.51137394092856,41.132817469475114,33.019498060967585,39.82984070590192,40.65096405395356,33.068272438973985,40.484821794244866,41.1152951017407,1564900,3204600,443900,MGM
2013-02-13,33.34260940551758,39.28990936279297,39.8361930847168,33.40967299076934,40.05110212010891,40.84370418301771,33.26335455539241,38.732290863017035,39.67849511419144,33.29993300139184,39.944890198004586,40.756095684748054,1481500,7877100,938700,MGM
2013-02-14,33.2084846496582,39.85639572143555,39.24044418334961,33.354803085427065,40.33435465464988,39.93256265168836,33.019487483959686,39.22797011095986,39.21415896140458,33.26945027694696,39.28992737529308,39.801146568112706,2418700,5687200,704000,MGM
2013-02-15,33.48283767700195,39.272216796875,39.74858474731445,33.53161204722001,41.28141112304925,40.43194379382994,33.30603639918645,38.85621858937072,39.31929838909154,33.318229991740964,39.93604738751516,39.31929838909154,3188200,14019600,581900,MGM
2013-02-19,33.89130401611328,38.909332275390625,39.82743453979492,33.94007604499642,39.47580064269034,39.923805903550864,33.51940770241131,38.36941605767752,39.36310343302578,33.543794879697494,39.04209977615928,39.75734840200446,2812700,6584100,378800,MGM
2013-02-20,34.07419967651367,38.7677001953125,39.38938522338867,34.37293675320429,39.272211100912415,40.247961297097326,33.8608177115125,38.537573776224455,39.38062570945455,33.87910692974432,38.856212953743665,39.80991207528371,2417000,4446700,395200,MGM
2013-02-21,33.9583625793457,40.28123474121094,39.091522216796875,34.09248738324756,40.79459863417315,39.880012366645474,33.90958823197129,38.57298063112687,38.942587045187274,34.02542614414107,38.59953277165365,39.31930974544258,1973500,6922500,420500,MGM
2013-02-22,34.3729362487793,40.74150085449219,40.36185073852539,34.37903187953745,40.90967345571307,40.42317735569389,33.95836358655606,40.0599676122613,39.494515243113746,34.01323356613528,40.352054734539166,39.70477697567718,1356400,3691600,714200,MGM
2013-02-25,33.96446228027344,40.22814178466797,39.56460189819336,34.86676688363356,41.05129213688759,40.55459398312634,33.946173060660676,40.18388707919309,39.53832001678674,34.598514917993256,40.86541697162494,40.44945977339981,3328200,4008000,554300,MGM
2013-02-26,34.04636764526367,39.78558349609375,40.3005256652832,34.42822079138043,40.39630646626451,40.423178904319094,33.87391935310241,39.46694425029432,39.61716999519748,34.04020978458582,40.36090135530519,39.73982323423337,2497200,4375900,502800,MGM
2013-02-27,34.372802734375,41.21059799194336,41.027687072753906,34.428232897694215,42.04259765637001,41.40440628616286,34.046379617302904,40.90080840441496,40.10778113748681,34.120288068016926,40.962765646637344,40.151588728347114,1812800,6093000,866600,MGM
2013-02-28,34.48982620239258,41.015872955322266,41.71980285644531,34.65611671780036,41.31680957632822,42.68351305511172,34.268105515182214,40.78574653992545,41.439451649355085,34.39744179957727,41.04242509421747,42.271745757551066,2527200,5017900,1723100,MGM
2013-03-01,34.74849319458008,42.10456085205078,42.28926467895508,34.76081126960745,42.122263406105475,42.49076688374957,34.18187583991631,40.57332537869772,41.31679504647533,34.385120553719126,40.94506888459544,41.60590908512595,2239700,4134700,863100,MGM
2013-03-04,34.742332458496094,43.06047821044922,42.60466766357422,34.8408747011328,43.11358249582385,42.79740704592792,34.508293751196774,42.09571096794605,42.000157606870914,34.723856522199334,42.13111269939016,42.29803120729058,3792700,5396300,722100,MGM
2013-03-05,34.80392074584961,43.29945755004883,43.47200393676758,35.03180159260732,43.36141818174002,43.5158081906394,34.7423327247668,42.768394397295225,42.87625672636993,34.908623201009284,43.14899089478828,42.885019582374504,2731700,2875000,717600,MGM
2013-03-06,34.773128509521484,42.66218185424805,43.629695892333984,34.970213006361135,43.54728934758756,43.97137370416604,34.63147417425752,42.617927154864496,43.43695653353506,34.883988832672856,43.44992698309347,43.43695653353506,1718100,3143400,408800,MGM
2013-03-07,34.40975570678711,42.00720977783203,43.507057189941406,34.86551510298289,42.79495507459366,43.76988610665177,34.39743763127558,41.96295506901512,43.36688154489248,34.797766862385835,42.35240123358889,43.620950945934595,2064500,3482800,370200,MGM
2013-03-08,34.40975570678711,42.29928207397461,43.57712936401367,34.47134608434474,42.45860167088129,43.761109198384105,34.151083169343075,41.945237774978274,43.47199516547371,34.42207378229863,42.23732482811275,43.72606446553745,2671700,2538600,536700,MGM
2013-03-11,34.67458724975586,42.024898529052734,43.69978713989258,34.67458724975586,42.57366416620066,43.69978713989258,34.409754509057976,41.99834638777006,43.36686882726282,34.42823279639842,42.29928303583507,43.36686882726282,1681400,2743800,481300,MGM
2013-03-12,34.502132415771484,42.27274703979492,43.524574279785156,34.67458073566821,42.458622243861484,43.91881927801793,34.36663596474854,42.03377090505762,43.323072023366315,34.67458073566821,42.04262049743303,43.74359890746441,1154100,2714400,548100,MGM
2013-03-13,34.699222564697266,42.51171112060547,43.82363510131836,34.79776481355481,42.57366837399979,43.91159770002201,34.38511988066151,42.06915738126486,43.40140858753639,34.48981999219592,42.228476997540845,43.49816945944522,1922500,2340700,305600,MGM
2013-03-14,34.70537567138672,43.16669464111328,43.94679260253906,34.79776004490714,43.219802308420846,43.95559087745014,34.6191515091315,42.352393957816986,43.48937961836493,34.73617202884834,42.49401102755321,43.95559087745014,2076200,3169600,374400,MGM
2013-03-15,34.97637176513672,42.64447021484375,43.82363510131836,35.142662242954216,43.12242896976971,43.973175545784216,34.44054610902508,42.299278906202694,43.59493033135406,34.56372450178979,43.05161876470672,43.91159770002201,4006900,3069900,491600,MGM
2013-03-18,34.75464630126953,42.58252716064453,43.94679260253906,34.896300610974436,42.82150661772719,44.11392627026268,34.68074021564786,42.1576759179701,43.11113433059707,34.711534222204214,42.25503829416128,43.39262208325389,1380500,1830700,1422200,MGM
2013-03-19,34.94558334350586,42.281585693359375,44.24586868286133,35.025647314590806,42.679884743767055,44.4217972639292,34.730020534332354,42.007201152763606,43.70928802060568,34.7916109152817,42.591371967889145,44.17549926376933,1683800,5279300,474900,MGM
2013-03-20,35.22888946533203,44.069515228271484,44.808834075927734,35.296637704694035,44.29079216348906,44.85281873454394,35.06259897310693,42.61793907347112,44.08752996799192,35.06259897310693,42.71529808877567,44.65049870047272,2168700,5946300,429500,MGM
2013-03-21,35.056427001953125,44.08720016479492,44.72087478637695,35.40748615629616,44.17570955293388,44.905598286254396,35.00715706676424,43.29945175412457,44.3514244310635,35.105699286573845,43.73315585940562,44.45698359290082,2032500,3240000,337200,MGM
2013-03-22,34.96405029296875,44.31732177734375,45.028751373291016,35.13034075462547,44.68906859519194,45.08153095900031,34.896302066060585,44.034087714419584,44.77365843125996,35.04411659289951,44.33502432832856,44.77365843125996,1901400,6403900,338500,MGM
2013-03-25,35.01948165893555,45.21129608154297,44.9583854675293,35.18577212634785,46.8310411712127,45.20468350900334,34.82239718261703,44.1137612143322,44.52736053939058,35.10570582364586,46.49469935081333,45.17829539186231,2199100,10543200,287500,MGM
2013-03-26,35.46908950805664,46.22031021118164,45.019962310791016,35.56763177049976,46.29111704852145,45.18709265394335,35.037966228830676,45.29094472591825,44.483381530723896,35.08107832180999,45.34405238623573,45.11672321940107,1960700,4110500,310500,MGM
2013-03-27,35.43213653564453,45.096221923828125,45.019962310791016,35.53683901476091,45.636137968698804,45.05514870584182,35.27816409827506,44.78643231334628,44.39541889865621,35.37670636421421,45.034264677015095,44.74727278248628,1423000,7721400,225400,MGM
2013-03-28,35.832454681396484,44.76873779296875,45.2486686706543,35.87556676251274,44.89265229948224,45.45098541557835,35.43828574008661,44.46780111582867,44.993575686960135,35.46292188627653,44.5209054035247,45.13431791627946,1832300,33355800,438100,MGM
2013-04-01,35.838619232177734,44.80413818359375,44.72087478637695,35.89404939673448,45.02541504614309,45.653293915921786,35.68464681390151,44.47664937241748,44.703281592737405,35.82630115678372,44.93690565169014,45.24865717332923,1124300,4970100,473300,MGM
2013-04-02,36.10344314575195,44.73332977294922,44.0611572265625,36.14655522436599,44.9280511091934,45.0375579306011,35.87556468030175,44.609415274498325,44.02597082961925,35.91867675891579,44.901498967073024,44.861629301444324,1525500,2790300,538900,MGM
2013-04-03,36.18352127075195,44.361595153808594,43.674110412597656,36.32517562528423,44.90151136882625,44.35142999715161,36.09113687241519,44.29078829645852,43.26947361922333,36.21431528705326,44.85725666093023,44.017169342726255,2210500,2804700,546600,MGM
2013-04-04,36.6392707824707,44.90150833129883,45.05514144897461,36.68854072532971,44.91036129812981,45.12551087218275,36.232783768797034,44.37044511963676,43.322250360765196,36.232783768797034,44.45010493902783,43.3486384750234,2275900,2929400,670400,MGM
2013-04-05,36.72549057006836,44.60940933227539,44.465789794921875,36.750124363847554,44.62710850705344,44.615330301023974,36.40522775661953,44.18455485644125,44.10513762269373,36.42986389983066,44.45893933533072,44.24587985196424,2656500,3662400,417000,MGM
2013-04-08,36.996490478515625,44.57401657104492,44.97597885131836,37.002650690596454,44.68908149745858,44.99357204800531,36.54073346070046,44.29963201618691,44.24587628882594,36.707021595962395,44.503206346661955,44.55375219750891,1257600,3150200,273000,MGM
2013-04-09,36.860992431640625,44.12260437011719,44.57133483886719,37.439930172021384,44.76873577017248,44.98476650532962,36.83635863266697,44.04294456575536,44.35142494914183,37.42145188600061,44.680223000649946,44.98476650532962,1891600,7493300,411400,MGM
2013-04-10,37.05809020996094,44.46780014038086,45.52134323120117,37.27365306167161,45.441416992844175,45.662085414215404,36.86716586492474,44.04294558962985,44.53614795010156,36.86716586492474,44.16686346984214,44.597722445447886,2514100,6801000,489300,MGM
2013-04-11,36.947208404541016,44.503196716308594,45.83803176879883,37.23667484267125,45.007707638401996,46.54174295693709,36.947208404541016,44.44123947158952,45.39821185676746,37.10118076397922,44.52975223291435,45.44219317685867,2910300,5470800,692400,MGM
2013-04-12,37.02727508544922,44.52975082397461,45.61810302734375,37.082705232934416,44.99885662669538,45.82921461907011,36.885620786194146,44.13145185165674,45.143096912622084,36.93489307259517,44.467793581215886,45.68847243939979,3001600,2347800,537800,MGM
2013-04-15,36.503780364990234,44.1668586730957,44.325035095214844,37.168939974898294,44.78643112478345,45.68847568684896,36.503780364990234,43.91902631600397,44.16669971238678,36.953379534056005,44.264217646634755,45.48615899891498,1915200,3509300,682600,MGM
2013-04-16,36.84251403808594,44.67137908935547,44.72966384887695,36.86098997344215,44.7067808252469,44.91439068012633,36.18967024545643,43.85707838834027,44.38660500671947,36.596157269319114,44.237674904616284,44.5801267558578,1535100,3536500,506200,MGM
2013-04-17,36.54072189331055,45.93708419799805,43.7620735168457,36.75012204912012,45.95478337813701,44.47458285647801,36.349795319597845,44.405845131836344,43.48058909131272,36.7131701860628,44.41469809832325,44.32504236791166,1723200,6858300,606100,MGM
2013-04-18,36.83019256591797,45.40602111816406,43.894020080566406,36.891782927142096,46.016747548807814,44.02596401534227,36.466817657707836,44.84840236126863,43.18151075276442,36.620790036620065,45.93708772639418,43.87642688481783,1889200,4107100,398500,MGM
2013-04-19,37.61238098144531,45.866268157958984,44.49217224121094,37.624699056457096,45.90167326658395,44.676895750475765,36.77477067610456,45.27324778236727,43.955591552391304,36.89179121400023,45.556481898533015,43.97318474692492,2953200,4407800,322100,MGM
2013-04-22,37.54462814331055,45.69810104370117,44.756072998046875,37.71091861144546,45.92822750743961,44.932001625363526,37.35986173963808,45.476824169314646,44.30745483061144,37.59390043732043,45.79546340865798,44.668107006608814,1628500,1895800,309100,MGM
2013-04-23,37.5754280090332,46.15835189819336,44.87040710449219,37.69860641382478,46.53009538259487,45.26624553018964,37.25516744578083,45.79545800209898,44.48336695245369,37.62470031072289,45.85741524949924,44.923186679771256,1271800,2936300,337700,MGM
2013-04-24,37.64316940307617,46.105255126953125,45.23985290527344,37.790983931829956,46.68057641886652,45.49494912699233,37.341384833125865,46.034444898107,44.756051924620365,37.64932961438337,46.31768243707397,44.86160770908554,1320200,1604700,331000,MGM
2013-04-25,37.415287017822266,46.65400314331055,45.670875549316406,37.63084740243199,46.82217568462283,46.251440768448475,37.14429648439405,46.20259992363373,45.23985412703457,37.57541725361349,46.23800502458539,45.50374527310316,2704200,2071000,402100,MGM
2013-04-26,37.5754280090332,46.760231018066406,46.07551574707031,37.92032707256308,46.86644297306116,46.29542561155825,37.27980124719302,46.4150362556034,45.4333793454325,37.39682178898971,46.5301011764244,45.653289209920445,1641700,2082000,522700,MGM
2013-04-29,37.6986083984375,46.18491744995117,46.5769157409668,37.82794467303276,46.90185586200561,47.06071683167603,37.101196980312004,46.14951233360874,45.99635376100398,37.29828149858082,46.75138580575914,46.35700584922999,1672400,1231300,795500,MGM
2013-04-30,37.98806381225586,46.105255126953125,48.55610656738281,38.01269995564242,46.299979879862434,49.655656066845474,37.56925877241212,45.76006370237211,47.63248565894593,37.63084678144657,46.23802261783085,48.36258478169857,2092200,1553400,1259400,MGM
2013-05-01,37.65549087524414,46.05215072631836,48.06351089477539,38.09277194023739,46.556661825220125,48.68805425335927,37.575424567048955,46.01674898579832,47.720451961343656,38.03734178063033,46.02559857682389,48.57370351258805,1476600,1579600,911600,MGM
2013-05-02,37.63701629638672,46.370784759521484,48.81120300292969,37.79714656912183,46.468147131834016,49.039907823057725,37.43993179943618,45.87512668435573,48.1162869118518,37.661652445863666,46.04329590608448,48.17786141556161,1681800,1485700,895000,MGM
2013-05-03,37.51382827758789,46.459285736083984,49.242210388183594,37.87720316616742,46.91068899360673,49.26859849489322,37.35369804591999,46.096391861944824,48.60886898268997,37.790979014543794,46.459285736083984,49.07508011975958,2238200,2925200,801700,MGM
2013-05-06,37.24284362792969,47.42405700683594,49.9547233581543,37.661648729986396,47.937417552778356,50.04268595773916,37.22436534292887,46.954947780027716,49.215826112743926,37.60621857384853,47.008055440539074,49.25101249480111,1674800,4635600,606600,MGM
2013-05-07,37.526153564453125,47.30013656616211,50.843170166015625,37.55694757460645,47.37094677633563,50.94872598252237,37.17509667995401,46.89298798691436,50.14825404993182,37.230526838002945,47.291286978098746,50.43853673977401,1788600,4557600,1364600,MGM
2013-05-08,37.261314392089844,47.28243637084961,51.063072204589844,37.56925913913191,47.52141577747438,51.23900077535941,37.162772167013664,47.10541758942399,50.500103462573946,37.42144462680165,47.28243637084961,50.57927115164233,1446500,1297800,891500,MGM
2013-05-09,36.61463928222656,46.62745666503906,50.72001266479492,37.4029772634577,47.39749913390939,51.274186480927405,36.472984948063626,46.476986655939875,50.57047556273603,37.30443501580381,47.37979658128498,50.90473615165297,2806000,1881000,800300,MGM
2013-05-10,36.79938888549805,46.733680725097656,51.03669357299805,36.82402502351088,47.07002255936095,51.20382390071488,36.47296827983805,46.538959348560006,50.640855054132906,36.608462340045755,46.538959348560006,50.69363464183459,1724900,1327400,632900,MGM
2013-05-13,36.762447357177734,46.54780578613281,51.23899459838867,36.916419748713054,46.91069974343096,51.670019377035224,36.47913872061648,46.43274086023321,50.92232388029047,36.70701720224773,46.76908267171503,51.01908475032692,1711400,1386600,578700,MGM
2013-05-14,37.23667526245117,46.72481918334961,51.898738861083984,37.31674154810254,47.034605414342955,51.898738861083984,36.77475817892924,46.485839786690455,51.247804049770224,36.81171239140643,46.61860386722331,51.247804049770224,2328700,1390200,335000,MGM
2013-05-15,37.359867095947266,47.193946838378906,50.70241928100586,37.56926967664686,47.45062890643614,51.49409615820674,37.02112824907714,46.39734848110412,50.53528898717826,37.113510289442104,46.77794509886671,50.88714276716662,2092000,2836400,744800,MGM
2013-05-16,37.18740463256836,47.140811920166016,50.104270935058594,37.433758996176806,47.503705767392006,50.614463514993446,37.12581427959245,46.8929829639384,49.80519333609373,37.298264918493274,47.04345295623109,50.579277125571984,1650500,2215600,790300,MGM
2013-05-17,37.67396926879883,47.86662292480469,50.6408576965332,37.704765631258525,47.94627937126491,50.69363728698889,37.255166462651545,47.19393922574276,50.1042769380242,37.27980026341367,47.353258871498596,50.19224292211701,2057700,2350900,431800,MGM
2013-05-20,37.415287017822266,47.6541862487793,49.89317321777344,37.69243776191475,48.017080175881354,50.73762666593407,37.279790576392166,47.43290938160934,49.866781740571106,37.66164375688936,47.77810075416775,50.579291224958986,1371900,1953600,422900,MGM
2013-05-21,37.378334045410156,48.211795806884766,50.0954704284668,37.61853293123446,48.38881456610204,50.3417684158305,37.187409798243024,47.55681491796506,50.00750446472375,37.40913040089188,47.707284914999434,50.06028404296958,1587900,2313000,449200,MGM
2013-05-22,36.497615814208984,47.67188262939453,49.796409606933594,37.33522602665587,48.459627634272955,50.83438483921252,36.343643417786616,47.52141262346929,49.65566737317846,37.29827415515118,48.09673375416885,50.14826351354165,3058200,2634200,379000,MGM
