Price,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume,Name
Ticker,GILD,GPC,GILD,GPC,GILD,GPC,GILD,GPC,GILD,GPC,
Date,,,,,,,,,,,
2013-01-02,26.802961349487305,46.47891616821289,26.802961349487305,46.507453377052535,26.378029481783177,45.96525729493138,26.53514597957042,46.157876650953924,7941800,725700,TFX
2013-01-03,26.763681411743164,46.657257080078125,27.08506039892764,47.028229809287105,26.68869343545992,46.564509815589936,26.820816664735432,46.69292449933816,5965400,580900,TFX
2013-01-04,27.03863525390625,46.82133865356445,27.15647464903517,46.8712773942954,26.72796850066409,46.06512188166318,26.852948438971282,46.814208435541836,7126200,664300,TFX
2013-01-07,27.452865600585938,46.52172088623047,27.52428468208335,46.700074365525744,27.210046172213517,46.3576387333119,27.456437235750656,46.700074365525744,7948400,525500,TFX
2013-01-08,27.63854217529297,46.471771240234375,27.999200910293233,46.721464964154976,27.427859368937355,45.9937853340271,27.431431002769383,46.37189375066614,13371400,832300,TFX
2013-01-09,27.806373596191406,46.88555145263672,27.80994250567115,46.89981733242911,27.467139214887652,46.47177018076463,27.659966576770564,46.48604150347185,8257400,494200,TFX
2013-01-10,27.831363677978516,46.82848358154297,28.063468065390136,47.44201991360327,27.4814171937843,46.357633281889484,27.88492455239178,47.113850203441,8277000,643700,TFX
2013-01-11,27.881366729736328,46.40043640136719,28.020630507299874,46.878422363691456,27.624263532893195,46.19354573642484,27.88493563987773,46.78568052475134,8262400,528600,TFX
2013-01-14,27.77066421508789,46.58592224121094,28.03133901226364,46.73573848260092,27.670680257056166,46.34335872449724,28.00991465678785,46.48604474695095,9162200,427500,TFX
2013-01-15,27.624258041381836,46.82848358154297,27.97777350458527,46.878422332156454,27.524274090120933,46.364763501323125,27.64211348597486,46.50744953372994,9326800,323500,TFX
2013-01-16,27.556415557861328,46.593055725097656,27.656399527034253,46.721470432846886,27.34930435065522,46.507449548541906,27.602838632376496,46.60732704980068,10416000,343000,TFX
2013-01-17,27.684959411621094,46.671539306640625,27.888498927476974,47.006844734035575,27.356439969249866,46.671539306640625,27.634967441014954,46.792818371850906,8848400,483600,TFX
2013-01-18,27.952774047851562,46.671539306640625,27.9670578568817,46.87843000530807,27.63853842226251,46.53599435731239,27.692102025036032,46.799954035368124,9848400,975000,TFX
2013-01-22,27.820648193359375,47.12812042236328,28.095603971948773,47.13525608536921,27.670669589771315,46.50031815074428,28.05989581846875,46.68580728848566,8020800,614200,TFX
2013-01-23,27.438575744628906,46.99970626831055,27.9170739500788,47.37782021134848,27.33145123250165,46.792815581978296,27.806377803572996,47.06391635030422,8987600,393100,TFX
2013-01-24,27.995634078979492,47.51335144042969,28.12061404095642,47.713106406021666,27.527848043638933,46.964025285051754,27.60283874518393,47.1851817908265,11185800,499300,TFX
2013-01-25,28.338436126708984,47.784461975097656,28.342007760989702,47.79872785718704,27.98492061496198,47.4134837257852,27.995632793445417,47.69885035381423,18244800,439400,TFX
2013-01-28,28.16701889038086,47.55615997314453,28.702649339249067,47.7915823581163,28.002759212984156,47.33499802441131,28.6098086896492,47.75591493877614,5978900,540000,TFX
2013-01-29,28.49555206298828,48.683349609375,28.58125220535062,48.81176429373887,28.059905359078922,47.691704996809726,28.09561352470003,47.820119681173594,8439600,1319500,TFX
2013-01-30,28.45984649658203,48.22677230834961,28.845501295889044,48.81177141290348,28.31701380737995,48.17683355953094,28.545549379333977,48.7261652394517,7279700,659200,TFX
2013-01-31,28.174169540405273,48.533546447753906,28.438413201624243,48.61202241170473,28.024193629255972,47.87720697008888,28.388421231241143,48.169703836974264,7956200,1093500,TFX
2013-02-01,28.966907501220703,49.182743072509766,29.38112713440297,49.23268181465907,28.524117520878864,48.66908432873713,28.68837726544756,48.875974958474146,13030400,751200,TFX
2013-02-04,28.274160385131836,48.940189361572266,29.209729690269914,49.0543381909652,28.217025133966736,48.79750876774687,29.074034830932163,48.8902506094418,12765200,1055400,TFX
2013-02-05,28.9526309967041,49.36824417114258,29.52396997512498,49.56086898961003,28.674103414996374,48.96873409271616,28.674103414996374,49.1470875838589,11527200,601800,TFX
2013-02-06,28.502695083618164,49.518070220947266,29.00975816284001,49.51807022094726,28.24559190982719,49.12569032897578,29.002617618838546,49.36824848552755,11644000,485400,TFX
2013-02-07,28.824077606201172,49.58226776123047,28.895493952459326,49.98891348054837,28.195603406565315,49.34683985980529,28.40985516969875,49.72494836898836,11699400,802200,TFX
2013-02-08,29.209735870361328,49.88189697265625,29.473979652010858,49.93183572632873,28.674105036975917,49.63220320429386,28.795513384850814,49.63220320429386,8968800,533100,TFX
2013-02-11,28.852651596069336,49.86048889160156,29.288295763272103,50.01744079483239,28.681248513155126,49.56085640884191,29.209738854810986,49.88189043423936,11061800,417500,TFX
2013-02-12,29.159732818603516,50.07451629638672,29.245432956623496,50.10305350149818,28.78121865399524,49.82481711239027,28.895486412807976,49.84622409841037,9791000,659400,TFX
2013-02-13,29.56680679321289,50.32420349121094,29.645363650341267,50.38127789400952,29.159727802200695,49.86048349357301,29.25256846726818,50.08164000077425,7962700,600700,TFX
2013-02-14,29.709646224975586,50.502567291259766,29.816773446863372,50.55964170578173,29.3597023856112,50.19579911684887,29.409694362663252,50.331349490609604,8687400,581600,TFX
2013-02-15,29.709646224975586,50.96630096435547,29.788205824445505,50.96630096435547,29.49539450555843,50.5382481842998,29.60252172744622,50.59532261402951,8020500,837200,TFX
2013-02-19,30.195289611816406,49.04720687866211,30.738063624863806,50.588183554649696,30.038173112762763,48.719037129423924,30.173865253845193,50.588183554649696,11548300,2307900,TFX
2013-02-20,29.90961265563965,49.22554397583008,30.59521915119932,49.68212829611477,29.90961265563965,49.0471905556278,30.359540385899287,49.0757277560099,9391800,925300,TFX
2013-02-21,29.666797637939453,48.968727111816406,29.888189901694037,49.21129065550771,29.40969448383619,48.72616901104093,29.86676554697158,49.16848212255288,9769500,907500,TFX
2013-02-22,30.31669807434082,49.63219451904297,30.345265698768248,49.639330180580615,29.709648314871735,49.11853574663184,29.75249975151288,49.22554889803666,6138700,476100,TFX
2013-02-25,30.059585571289062,49.11140823364258,30.959443666525473,49.889032182820024,30.038161221798934,48.93305476601387,30.54522413835562,49.84622909232221,9560900,877600,TFX
2013-02-26,30.17385482788086,49.41103744506836,30.295263113579356,49.525180813819425,29.773916363002826,48.954453084234245,30.095295243319292,49.33256149777672,7196000,798100,TFX
2013-02-27,30.630939483642578,50.288536071777344,30.916610332486623,50.288536071777344,30.052459965054112,49.22555105844458,30.27385228476708,49.389638623522096,7986000,770900,TFX
2013-02-28,30.50951385498047,50.67378234863281,30.838033237938618,50.98768616859439,30.5023705894097,50.2029320616059,30.73090604923777,50.352748309428804,10104200,1765900,TFX
2013-03-01,31.030864715576172,50.65240478515625,31.066572875158787,50.76655366206148,30.26669865820481,50.24575893628791,30.445242180475837,50.50972413194274,11294500,1134900,TFX
2013-03-04,31.330814361572266,51.34437942504883,31.33795762761024,51.35864530265637,30.838035254904753,50.53821854591586,31.087995079078617,50.65236733843218,8814000,771600,TFX
2013-03-05,32.152122497558594,51.915122985839844,32.55206102642968,52.09347644667784,31.67362437155583,51.52274863774567,31.67362437155583,51.57268738906368,15086800,640100,TFX
2013-03-06,32.42351150512695,52.19327926635742,32.45921967216647,52.207651207096625,31.880737558435715,51.75486104817268,32.3021004679624,51.89860238908739,8542200,695500,TFX
2013-03-07,32.10212707519531,52.617313385009766,32.28067060428499,52.71074469641289,31.787888720408333,52.085463911042794,32.20925155803429,52.653251457369414,9176500,1556200,TFX
2013-03-08,32.44493865966797,53.13479995727539,32.530638812828286,53.70258760017184,31.78789688714886,52.624511046581816,32.309246523467564,52.84012306727128,6885100,2032100,TFX
2013-03-11,32.80916213989258,53.98287582397461,32.8163054076144,54.16255521215629,32.26639094044521,52.88323884564349,32.48778592572893,52.96229821511381,7298000,1319900,TFX
