Price,Close,High,Low,Open,Volume,Name
Ticker,FOXA,FOXA,FOXA,FOXA,FOXA,
Date,,,,,,
2019-03-12,34.92728042602539,34.92728042602539,34.92728042602539,34.92728042602539,10000,SPGI
2019-03-13,36.53577423095703,36.673646479606354,35.57067900912253,35.84642000018425,20477400,SPGI
2019-03-14,37.36299514770508,38.05234927584549,36.53576879144202,36.53576879144202,6248600,SPGI
2019-03-15,38.32809066772461,38.484342588911,37.905287639087554,38.0339665168261,7107300,SPGI
2019-03-18,38.32809066772461,38.55787537975385,37.73064901395401,38.55787537975385,4020900,SPGI
2019-03-19,37.078060150146484,38.32808950671842,36.618490740008944,38.19021728118262,10118500,SPGI
2019-03-20,35.49714660644531,37.51006322687767,35.147876316759,37.21593903228027,15683200,SPGI
2019-03-21,36.783935546875,36.82989178606518,35.61662883901568,35.84641354120288,12751700,SPGI
2019-03-22,35.589054107666016,36.7563607601241,34.642338795345886,36.70121117197154,10898000,SPGI
2019-03-25,34.412559509277344,35.80965107245935,34.36660326504989,35.74531162929358,9338900,SPGI
2019-03-26,34.504478454589844,35.18463934228756,34.47690190070584,34.60558430427823,6287100,SPGI
2019-03-27,33.93460464477539,34.84455364863783,33.78754256908652,34.48609005828599,5578100,SPGI
2019-03-28,33.4566535949707,34.146007692343154,33.40150400493585,33.870263248405166,5326200,SPGI
2019-03-29,33.74159240722656,33.92542091151797,33.22687680269514,33.594530305040855,5895300,SPGI
2019-04-01,33.87026596069336,34.14601042671261,33.74158707987719,33.92541555514452,5311200,SPGI
2019-04-02,33.34635925292969,34.17358569228858,32.9970889840775,33.97137400572602,6704600,SPGI
2019-04-03,33.16253662109375,33.60372291792535,32.997091321502275,33.429084264891564,8393500,SPGI
2019-04-04,33.78753662109375,33.82430301010269,33.09818260523743,33.272821199911974,4908400,SPGI
2019-04-05,34.63315200805664,34.78940392892952,33.72320300750257,33.815118995871714,7344900,SPGI
2019-04-08,34.44013595581055,34.63315428471943,34.25171079694473,34.55962148919033,3393300,SPGI
2019-04-09,34.293067932128906,34.60557524653436,34.16438556223814,34.39417024911756,5725900,SPGI
2019-04-10,33.53017807006836,34.49527296682991,33.41988241204194,34.31144803886448,4828400,SPGI
2019-04-11,34.090858459472656,34.155197895402594,33.07980717522828,33.61290585953864,4791400,SPGI
2019-04-12,34.495277404785156,34.5780000355065,33.52099253877399,34.146007191727215,6368500,SPGI
2019-04-15,34.495277404785156,34.53204379760269,33.99894512669329,34.43093797047258,3927100,SPGI
2019-04-16,34.69749069213867,34.78940317227231,34.4401329427754,34.623957903042665,5722000,SPGI
2019-04-17,35.69935607910156,35.708545925631036,34.70668435455384,34.807790197561864,7603800,SPGI
2019-04-18,35.33169937133789,35.84641843677789,35.32250952473931,35.76369579244355,4737400,SPGI
2019-04-22,34.65153884887695,35.33169970313622,34.57800605045065,35.258170410946725,7675300,SPGI
2019-04-23,35.00080871582031,35.28573951227481,34.587195536506535,34.73425761068072,6328800,SPGI
2019-04-24,34.8905143737793,35.2122151162292,34.74804895577596,34.88132452684617,5323500,SPGI
2019-04-25,35.065155029296875,35.11111127906754,34.50447966587825,34.90889957259208,5309700,SPGI
2019-04-26,35.36846160888672,35.414417848946144,34.835362912971924,35.00080818217495,5297400,SPGI
2019-04-29,36.03024673461914,36.32896758792889,35.212213648430776,35.42361518144959,6885200,SPGI
2019-04-30,35.83722686767578,36.14973423055866,35.35927422407629,36.02105184070615,5044400,SPGI
2019-05-01,36.214073181152344,36.29679582038859,35.53390886896138,35.95671191117483,5149800,SPGI
2019-05-02,34.2654914855957,36.27840759253274,34.08166654054384,36.057812749739995,11495900,SPGI
2019-05-03,34.44013595581055,34.697493727689064,34.11843523472573,34.38498635916372,4809800,SPGI
2019-05-06,34.85374450683594,34.918087453915554,33.971372027071205,34.16439034960038,4801300,SPGI
2019-05-07,34.24711227416992,34.7526414505843,34.118433395168616,34.54123993419124,6053300,SPGI
2019-05-08,34.3941764831543,34.65153776334719,33.87486425892507,34.32064719326826,8635300,SPGI
2019-05-09,35.386844635009766,36.07619875127619,34.47689565879409,35.386844635009766,15210200,SPGI
2019-05-10,35.4144172668457,35.616628927267094,34.41255582257764,35.515523097056395,6742500,SPGI
2019-05-13,34.89970016479492,35.55228784898662,34.67910531759298,34.715871709832655,5604000,SPGI
2019-05-14,34.826171875,35.40523035568208,34.80962945072247,34.973233956702494,6198600,SPGI
2019-05-15,34.660728454589844,34.899706541577075,34.53204956447524,34.65153860796885,2975400,SPGI
2019-05-16,33.7691650390625,35.000811316630056,33.732398641227846,34.844555878951105,8704900,SPGI
2019-05-17,34.51835632324219,34.76808762240448,33.806160439333,33.815411706889805,5508000,SPGI
2019-05-20,34.351871490478516,34.81433611157451,34.22238196110365,34.38886950696421,3670000,SPGI
2019-05-21,34.8605842590332,35.1473136139759,34.314875827577936,34.46286437534587,4668600,SPGI
2019-05-22,34.33336639404297,34.92532043954509,34.27324727415818,34.832828943057045,3431200,SPGI
