Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume,Name
Ticker,ALL,GOOG,GOOGL,ALL,GOOG,GOOGL,ALL,GOOG,GOOGL,ALL,GOOG,GOOGL,ALL,GOOG,GOOGL,
Date,,,,,,,,,,,,,,,,
2013-01-02,31.78008460998535,17.949235916137695,18.033973693847656,31.7878044230432,18.04230247502713,18.127480094253407,31.386309345909527,17.782959430254035,17.86691381563808,31.579337071418518,17.854187114994552,17.938475612054454,3176100,102033017,101550348,AMGN
2013-01-03,32.10438537597656,17.959659576416016,18.044448852539062,32.142990347222565,18.164651545252383,18.250409252677272,31.61795449123951,17.88644775172021,17.970891566775418,31.81098229284003,17.990928829095527,18.075867249341663,2794600,93075567,92635272,AMGN
2013-01-04,32.58306884765625,18.31454849243164,18.401012420654297,32.706606429400125,18.401409846467097,18.4882834102391,32.00398588097528,18.059177555962393,18.144435217155568,32.112080896830136,18.100375122289773,18.18582721979395,3019200,110954331,110429460,AMGN
2013-01-07,32.2279167175293,18.23464012145996,18.320722579956055,32.50587422309666,18.349543661739883,18.436169783301292,32.027166193910176,18.131151104458976,18.216746549169002,32.482711833975195,18.25201087450183,18.338178298966476,2250600,66476239,66161772,AMGN
2013-01-08,32.297401428222656,18.198652267456055,18.28456687927246,32.297401428222656,18.273105133326183,18.359370853663314,32.01944102377683,17.978520752583318,18.063397139487286,32.13525589538297,18.254244374145706,18.340419474566605,2406500,67295297,66976956,AMGN
2013-01-09,32.606231689453125,18.318273544311523,18.404752731323242,32.75293164944141,18.323980805682602,18.41048641696895,32.27422388151852,18.082010408332266,18.167373964580552,32.305109013737635,18.173090925797332,18.258884879798348,3067800,81291563,80907012,AMGN
2013-01-10,32.8764762878418,18.401657104492188,18.48853302001953,32.93824361463254,18.48901639560278,18.576303833473116,32.72977336414749,18.203615343823692,18.289554928719728,32.806986204346785,18.43516136727313,18.522193955579247,3104200,73703226,73354572,AMGN
2013-01-11,33.16987991333008,18.364681243896484,18.45138168334961,33.20076505282592,18.425235606515653,18.512221090161155,32.77610469354963,18.27310469619689,18.3593728418985,33.00001753684097,18.414564187706205,18.501500598678824,2552200,51600690,51356592,AMGN
2013-01-14,33.14672088623047,17.949235916137695,18.033973693847656,33.185325841823044,18.419527166998996,18.506486799804374,32.89964563599483,17.926901006295374,18.011533069970756,33.15444069920126,18.29047616435917,18.376826060930288,2037500,114985384,114441444,AMGN
2013-01-15,33.13127899169922,17.990928649902344,18.07586669921875,33.20076909133306,18.240841302831488,18.326957303962477,32.86876116479018,17.67252126316508,17.75595475593244,32.86876116479018,17.851951238569033,17.9362323406161,1608400,157696879,156950892,AMGN
