Price,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume,Name
Ticker,DD,EA,DD,EA,DD,EA,DD,EA,DD,EA,
Date,,,,,,,,,,,
2013-01-02,34.75248718261719,14.21461296081543,35.04690938529287,14.5858538186185,34.394971689639206,14.04853149991165,34.689396710615256,14.429542074636467,6574298,6881000,NI
2013-01-03,34.85764694213867,14.40023136138916,35.288768096762254,14.468618440729646,34.64734249636319,14.17553348671847,34.66837547741172,14.195071986750476,4772742,3664600,NI
2013-01-04,35.36238479614258,14.537003517150879,35.39393005019212,14.605389659760622,34.857657913047966,14.36115237136432,34.91023333646387,14.419769730523612,3668243,3348500,NI
2013-01-07,35.32032012939453,14.116915702819824,35.36238046297334,14.263458641306867,34.72095755759487,13.93129576543253,34.868168725120704,13.93129576543253,4667070,3863300,NI
2013-01-08,34.8050651550293,13.452592849731445,35.30979178674568,13.970375738700627,34.74197467835232,13.452592849731445,35.22567115117638,13.911758368396807,5608494,5110000,NI
2013-01-09,35.225669860839844,13.384204864501953,35.46751667924259,13.530747814584407,35.004850382258596,13.257201347107067,35.036395619441564,13.462360731869357,5769321,3892500,NI
2013-01-10,35.583187103271484,13.677289009094238,35.667307746526156,13.687058724849521,35.194126309917806,13.433051705360413,35.551641862050985,13.481899352445453,4358836,3207900,NI
2013-01-11,35.604225158691406,13.911755561828613,35.73040615155181,13.999681133700424,35.162588865378524,12.983654063043083,35.55164974499957,13.384203062289059,4699039,6496800,NI
2013-01-14,36.04585266113281,14.09737777709961,36.056367741306765,14.165763925495236,35.41494503239524,13.82383132013431,35.572671235004435,13.901987184498283,4880382,4188700,NI
2013-01-15,35.84607696533203,14.27322769165039,35.91968537287151,14.28299740740352,35.65680545014953,13.843370447117794,35.793501544448006,13.970373956834358,3631146,2535400,NI
2013-01-16,35.39391326904297,14.263459205627441,35.73039581936984,14.429540650135468,35.32030771115897,14.077838329204873,35.63576010209041,14.25368948967017,5295904,2529900,NI
2013-01-17,35.5516471862793,14.175529479980469,35.740918661947674,14.458844638050428,35.52010194033457,14.136451559270514,35.67782817005822,14.322071449720022,6288899,3157400,NI
2013-01-18,35.54112243652344,14.126687049865723,35.65678830685774,14.380694093891833,35.21515216546263,14.06806968136298,35.488547040916934,14.20484292007507,5793772,3183700,NI
2013-01-22,35.698848724365234,14.09737777709961,35.78296935757369,14.155994209526892,35.45700190389093,13.98014398055365,35.58318285370361,14.12668599331325,5154188,3284800,NI
2013-01-23,35.8355598449707,13.726137161254883,35.930195597184735,14.27322822000259,35.39392633463858,13.667519796257638,35.59371292264597,14.185303570043837,6846278,4998500,NI
2013-01-24,36.20359420776367,13.931296348571777,36.403380815743404,14.028990713294428,35.93019918906839,13.69682875520774,35.93019918906839,13.726136971455395,7739222,4638500,NI
2013-01-25,36.36131286621094,14.429540634155273,36.51903910265397,14.57608264658647,36.21410171219744,13.980143949223843,36.3507977837814,13.980143949223843,5566408,3966000,NI
2013-01-28,36.19307327270508,14.693316459655762,36.445435263044324,14.751933823710042,35.99328387871833,14.312305922531426,36.41389001425192,14.634699095601482,4964695,8397100,NI
2013-01-29,36.51903533935547,14.605390548706055,36.603158808424176,14.830089352186251,36.00379635340377,14.478387039207053,36.11946224820925,14.830089352186251,6260233,5391600,NI
2013-01-30,36.392860412597656,14.732394218444824,36.624195058963245,15.12317353523724,36.224619083096535,14.595620991721788,36.37183024641001,14.595620991721788,7209596,8508700,NI
2013-01-31,33.858707427978516,15.367412567138672,34.85764576124232,15.807040512520963,33.648405807628656,14.282999142475825,34.09004202866435,14.292768859415762,20940584,12537800,NI
2013-02-01,34.268802642822266,15.816808700561523,34.36343838368009,15.875425133152133,33.64840996778628,15.08409583964772,33.91128702572468,15.259947000802343,9689449,9353700,NI
2013-02-04,33.785099029541016,15.631187438964844,34.25828045397485,15.816808311549721,33.764068869268435,15.57257007612452,34.10055425193049,15.640957154720127,6345600,3720200,NI
2013-02-05,33.97439193725586,16.500675201416016,34.23726908494414,16.852377590900016,33.95335894713849,15.787502567969595,33.963876851348324,15.875428165340594,4634259,11244000,NI
2013-02-06,34.205711364746094,16.49090003967285,34.205711364746094,16.783985888618744,33.8061354275387,16.41274418596379,33.890256084150515,16.783985888618744,5863822,5423900,NI
2013-02-07,33.858707427978516,16.48113250732422,34.37394921613666,16.637444217766934,33.406558944226326,16.334588648324424,34.06901186662937,16.520209503243613,4535683,3101000,NI
2013-02-08,34.090065002441406,16.9696102142334,34.195215883479,17.10638252038082,33.79563971723324,16.47136584606119,33.984911303100915,16.656984872008998,3183023,4846300,NI
