Price,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume,Name
Ticker,ADP,AVY,ADP,AVY,ADP,AVY,ADP,AVY,ADP,AVY,
Date,,,,,,,,,,,
2013-01-02,39.26779556274414,27.925615310668945,39.37539569607647,28.067290038487304,38.837389185392816,27.744587159006326,39.04586882674071,27.823294006694844,3217561,1272200,CERN
2013-01-03,39.42246627807617,28.122373580932617,39.5636928928105,28.468687768280432,38.837383336172294,27.831154764243035,39.41574273176103,28.468687768280432,2564459,1113200,CERN
2013-01-04,39.77217102050781,28.681196212768555,39.873050516981976,28.80712890186246,39.38211765979228,28.177465456392927,39.55697077846376,28.224691340730192,2113301,1123200,CERN
2013-01-07,39.61748504638672,28.87009620666504,39.73853807601099,28.93306104879606,39.29468183740531,28.53165154810356,39.55696145358457,28.53165154810356,1712828,797200,CERN
2013-01-08,39.846160888671875,28.3112850189209,39.893237418366034,28.87011142318882,39.409030867834176,28.3112850189209,39.536807515279754,28.830758000805975,1924341,792600,CERN
2013-01-09,39.745269775390625,28.492307662963867,39.96046999503565,28.736300636114944,39.590590234505214,28.350632967759267,39.94701998130784,28.350632967759267,2210457,1083800,CERN
2013-01-10,39.893226623535156,28.374237060546875,40.00755322041952,28.665455857429812,39.65784988277898,28.295530251380345,40.000829673432065,28.65758637750208,2071385,714600,CERN
2013-01-11,39.96046447753906,28.224702835083008,40.35052066580983,28.531663702102996,39.805787880020816,28.16960744882164,40.30344416325733,28.334893607605736,1521704,709700,CERN
2013-01-14,39.953739166259766,28.303403854370117,40.04788924519244,28.34275726468614,39.79233610893679,28.090891835696297,39.9604627108929,28.248308479433135,2016600,480800,CERN
2013-01-15,39.77217102050781,28.303403854370117,39.886500532109736,28.319145818991075,39.61749438553331,27.957089640127272,39.879774063540516,28.161729175254237,2103619,365600,CERN
2013-01-16,39.563682556152344,28.216821670532227,39.92011223402795,28.350626854918556,39.536782533898695,28.130245377661595,39.86631218952064,28.232563633546643,1891765,638700,CERN
2013-01-17,39.7923469543457,28.31913948059082,39.91340001083342,28.38210732498117,39.61749383809039,28.130241952363928,39.78562340788007,28.33488144168841,1383999,717100,CERN
2013-01-18,40.162235260009766,28.279794692993164,40.1689617299116,28.350632038273037,39.73182884662996,28.08302462304608,39.79908185760329,28.216826829423063,2865382,731400,CERN
2013-01-22,40.32362747192383,28.177465438842773,40.33035101799301,28.32701257124824,39.859594678763095,27.988567906555637,40.115147869601294,28.23256080263253,2477895,884300,CERN
2013-01-23,40.05463409423828,28.32701301574707,40.33036091294336,28.35062445703543,39.953757502367026,28.067275151686356,40.33036091294336,28.083017113369326,2019105,727900,CERN
2013-01-24,40.15549850463867,28.287656784057617,40.33034867843038,28.437203919728315,39.973918941147225,28.161724092292523,40.20929855811305,28.342752149050337,2066488,1020600,CERN
2013-01-25,40.276546478271484,28.334890365600586,40.350523008861046,28.421469677668938,40.04116979586121,28.20895763963017,40.33707299620932,28.38998574555808,1653828,1020500,CERN
2013-01-28,40.108428955078125,28.34275245666504,40.350532159724516,28.413589784206245,40.09497893937615,28.271915129123837,40.350532159724516,28.3348829769259,1578312,1067500,CERN
2013-01-29,40.5321044921875,28.44507598876953,40.579181003108474,28.508043841620218,39.899947977869616,28.271917395902623,40.027724574360406,28.287659359115292,2663210,1150500,CERN
2013-01-30,39.994102478027344,30.25535774230957,40.51865893596614,31.48320377023891,39.90667591470241,29.633566749726285,40.458132404124136,31.38875499962043,2177768,4511800,CERN
2013-01-31,39.87303161621094,30.310468673706055,40.195834748271295,30.64104404433583,39.8528551420781,30.239631308747807,39.89993163371519,30.263245765383108,2961742,1351900,CERN
2013-02-01,40.78765106201172,30.46786880493164,40.83472756528834,30.947988128276563,40.202568231610904,30.334066634148794,40.269821214008935,30.38128951679112,2861282,1229900,CERN
2013-02-04,40.04790115356445,30.20026969909668,40.854913758137315,30.397039770374953,40.00082756110555,29.987757661819387,40.6867841841775,30.389170288611947,3206855,1033700,CERN
2013-02-05,41.17771530151367,30.507217407226562,41.19116531621912,30.932241298957276,40.05462592456139,30.34980381989375,40.242926130437624,30.34980381989375,3515182,976600,CERN
2013-02-06,40.86835479736328,30.84567642211914,41.157531523279076,30.85354890664341,40.47829859602166,30.271108153245287,41.00285492057759,30.36555995269782,2229251,662500,CERN
2013-02-07,40.68678283691406,30.774831771850586,40.84818593688623,30.88502551173297,40.23620295708881,30.365552747891353,40.774209394315214,30.806315697531264,2389508,1045600,CERN
2013-02-08,40.9759521484375,30.892894744873047,41.02302864941099,31.034569406830762,40.693498986616284,30.74335060279429,40.827999100812164,30.78270400834424,2065235,1004000,CERN
2013-02-11,40.57918167114258,30.86141014099121,41.009587978621475,30.95586191520153,40.538831627693405,30.76696136925321,40.881811380027166,30.82992621625444,1556330,863900,CERN
2013-02-12,40.59263229370117,31.03457260131836,40.733858908894106,31.247084616129477,40.350529107368914,30.853544515176896,40.51193220559394,30.86141399610796,1528994,810500,CERN
2013-02-13,40.653167724609375,31.17625617980957,40.881820946336525,31.373026286470854,40.38416444999117,31.034581462815563,40.727144282581904,31.089676852482835,2057148,708400,CERN
2013-02-14,40.84819030761719,31.239212036132812,40.87509034015574,32.04990668326986,40.370707425030695,31.129021288602434,40.518660526003615,31.152635736268007,1941881,1310000,CERN
2013-02-15,41.170989990234375,31.27069854736328,41.197890020401275,31.51469451024132,40.854913174768036,31.089670446830386,41.197890020401275,31.262829065806603,2497599,776700,CERN
2013-02-19,41.33238220214844,31.538299560546875,41.35255868046243,31.648490294828225,41.083552605655356,31.231338800056736,41.17097914166617,31.254950242410647,1892904,1017400,CERN
2013-02-20,41.16426086425781,31.199857711791992,41.53414061193478,31.569786355487565,41.11046081121613,31.144762339642345,41.31221101012244,31.530432947162474,2278911,810300,CERN
2013-02-21,40.5321044921875,30.940126419067383,41.13063743185654,31.184119380589124,40.39760434957114,30.67251900782168,41.13063743185654,31.129024002021442,2625623,1227600,CERN
2013-02-22,41.02975845336914,31.168376922607422,41.036484921110016,31.231344784246122,40.579178619060386,30.88503055265196,40.82800532928721,31.073928132622267,1788344,673800,CERN
2013-02-25,40.86835479736328,30.538707733154297,41.520687699977834,31.39662517499745,40.86162833019753,30.538707733154297,41.34583461778917,31.286434439756146,2936570,937700,CERN
2013-02-26,41.07683563232422,31.341537475585938,41.27186229185013,31.357279441967982,40.83473246387433,30.66464793352339,41.10373565970639,30.68038989990544,2226517,898900,CERN
2013-02-27,41.4198112487793,32.0499153137207,41.58121139703478,32.16797557394926,40.79437836926414,31.31793029090435,40.92887849281037,31.40450961655606,1890512,972200,CERN
2013-02-28,41.2651481628418,32.152217864990234,41.507251386540375,32.49853499805411,41.2651481628418,31.89248301766435,41.49380136977996,32.04989962337775,2211938,1269000,CERN
2013-03-01,41.460166931152344,32.17584228515625,41.52741700208238,32.27816055849755,40.81455748419259,31.758687700285652,41.21806375379374,31.979072217614274,1940173,916300,CERN
2013-03-04,41.58794021606445,32.58784484863281,41.62156670985766,32.65915316209554,41.09028388678019,31.90645496941902,41.23823695305804,32.017378340930996,2008968,938400,CERN
2013-03-05,42.139400482177734,33.118690490722656,42.16630051088783,33.22169205093691,41.64174410702001,32.75422715142292,41.6955470864507,32.75422715142292,2061590,911600,CERN
2013-03-06,42.190181732177734,33.03947067260742,42.366257157192294,33.40393412543229,42.007335759820954,32.96816234292987,42.35271312007094,33.21377757214687,1768070,819300,CERN
2013-03-07,42.894493103027344,33.102840423583984,43.05025104694241,33.27715027314621,42.190194138305216,32.96814864705654,42.312093450679136,33.0949186224378,4031491,483200,CERN
2013-03-08,42.90125274658203,33.403907775878906,43.14504835019662,33.451447632309005,42.77258292640869,33.12659950278704,42.84030311006918,33.221676193213746,2384838,724300,CERN
2013-03-11,43.25341796875,33.77631759643555,43.266962010907015,33.792164225489586,42.89449643793197,33.27715935975726,42.92158452224601,33.32469924691939,2049061,769900,CERN
2013-03-12,43.32114791870117,33.974395751953125,43.327921412521455,33.974395751953125,43.17216342148028,33.72085573325788,43.27374523171386,33.77631742344525,2228454,794000,CERN
2013-03-13,43.46335220336914,34.07738494873047,43.48366973787508,34.291309847465925,43.23987403599389,33.815923198565756,43.34145582364756,33.96646159881607,1623531,1204000,CERN
2013-03-14,44.03220748901367,34.52901077270508,44.03897803838078,34.57654763043746,43.476895916085596,34.13285417194858,43.476895916085596,34.13285417194858,2849550,1023200,CERN
2013-03-15,43.66650390625,34.28340148925781,44.052513417407106,34.4814798410406,43.5920102232329,33.6574731722396,43.79517374330237,34.346784990161694,4055865,1484000,CERN
2013-03-18,43.490440368652344,34.38640594482422,43.65974235612289,34.49732934747913,43.20600961647395,33.87140097828523,43.25341523224332,34.0694793465793,1867732,588700,CERN
2013-03-19,43.55137252807617,33.990234375,43.652954275096654,34.57654439672232,43.111186919278644,33.8555395716737,43.55137252807617,34.521082719598176,1792330,837100,CERN
2013-03-20,43.63265609741211,34.1486930847168,43.89676638502365,34.29130968319055,43.44980711856034,33.99023288413226,43.78164055794125,34.156617908206776,1871491,665200,CERN
2013-03-21,43.158599853515625,33.87930679321289,43.60555902787398,34.109078317373964,42.955436324949346,33.72876839243561,43.32790181317508,34.006076768192344,2528580,697000,CERN
2013-03-22,43.3956184387207,34.02985763549805,43.49042964688548,34.1170125841264,43.10442015133857,33.79216424442511,43.341442286876315,33.99024257405846,1819780,725400,CERN
2013-03-25,43.29404830932617,33.95063018798828,43.713919483749955,34.37055837254206,43.04348206853825,33.760476652191365,43.64619927575834,34.15663337794356,1950082,547100,CERN
2013-03-26,43.87644577026367,33.9981575012207,43.88321631904841,34.24377566836638,43.36853691390675,33.91892739436589,43.36853691390675,34.148695913218795,2185969,620400,CERN
2013-03-27,43.78839874267578,33.903099060058594,43.83580140141793,34.00609765005314,43.409159818117104,33.57032578237239,43.612323317528045,33.76840417881242,1721485,582800,CERN
2013-03-28,44.038970947265625,34.12492752075195,44.09992059394452,34.18831402424888,43.56492369770027,33.60200095664167,43.68004950034382,33.95854248272478,2521290,839100,CERN
2013-04-01,43.80194854736328,33.58614730834961,44.1405524626754,34.180382053429916,43.68004925469104,33.5148390180426,43.78840450844829,34.13284520818139,1707247,499700,CERN
2013-04-02,44.208282470703125,33.435630798339844,44.47916623354204,33.879324430534176,43.91708117511524,33.33262919553636,44.12024473285387,33.7050175132162,2197359,864100,CERN
2013-04-03,43.84935760498047,32.936458587646484,44.350495945206184,33.602001778467645,43.72068774531109,32.556148624667955,44.19473800375775,33.42769191202272,1822514,1061800,CERN
2013-04-04,43.829036712646484,33.13453674316406,44.05928831709809,33.467309848395075,43.55815299136883,32.84930351651887,43.91707443698825,32.98399832796128,1374659,900400,CERN
2013-04-05,43.18568801879883,32.888919830322266,43.4159396259802,33.063229702710885,42.86739868623195,32.579918163767914,43.409166135210235,32.667073099962224,1924568,1066500,CERN
2013-04-08,43.51753234863281,33.64162063598633,43.51753234863281,33.720853776252405,43.02994093328433,32.79384568096846,43.13152272335177,32.94438713625638,1238207,865800,CERN
2013-04-09,43.65297317504883,34.12492752075195,43.829048671776064,34.20415762768827,43.23310491084435,33.55446107901897,43.578479469322836,33.75253936879461,1714195,1019900,CERN
2013-04-10,44.465614318847656,34.164546966552734,44.4927023960912,34.26754853676012,43.53783443228885,33.633698532474725,43.639416193170746,34.18039359446427,1586399,1793500,CERN
2013-04-11,44.770362854003906,34.40224838256836,44.83808599892095,34.45771310444235,44.33695061569808,34.07739999053009,44.452076431131886,34.15663314861012,1362814,851300,CERN
2013-04-12,44.63490676879883,33.91892623901367,44.783891161915285,34.31508280466349,44.36402311160502,33.80799986178655,44.783891161915285,34.31508280466349,1722054,991700,CERN
2013-04-15,43.65297317504883,32.682918548583984,44.628156014710264,33.86346651208904,43.6394291324112,32.682918548583984,44.56043580152214,33.800080007165455,2075258,908700,CERN
2013-04-16,44.29631042480469,33.007755279541016,44.33694548402677,33.18998688377408,43.6935933364039,32.84137029599351,43.82226317744101,32.91267857786156,1753377,831300,CERN
2013-04-17,44.255680084228516,32.3105354309082,44.30308569359871,33.96647035004012,43.32790308187573,32.03322698467562,43.89675862456833,32.80969365656223,3394562,906300,CERN
2013-04-18,43.768089294433594,31.79552459716797,44.6078315213394,32.429374453700476,43.59878732782051,31.629136554100132,44.580743442076304,32.40560602859129,1656789,1254000,CERN
2013-04-19,44.174400329589844,32.33430862426758,44.30984067673018,32.595770455858705,43.59199800957722,31.87476543443969,43.59199800957722,31.882690260435645,2442927,800200,CERN
2013-04-22,44.35727310180664,32.39768981933594,44.47917243040801,32.6353832009305,43.822276050883836,32.096609924017315,44.16088300843573,32.40561464476911,1575123,526400,CERN
2013-04-23,44.93967056274414,32.7146110534668,44.95998515352983,32.849302839699135,44.296318300732615,32.39768458096094,44.65523980980403,32.57991624479961,1444822,739500,CERN
2013-04-24,45.149593353271484,33.4752311706543,45.33921282687126,33.91100280625868,45.000605993492286,31.82721833917643,45.16990793896323,32.65914957911691,1460312,2597800,CERN
2013-04-25,45.21733474731445,32.920616149902344,45.35954868359521,33.68916099799037,45.027715184793955,32.78592434319244,45.325690044085505,33.63369931023508,1738456,1093200,CERN
2013-04-26,45.095420837402344,32.84138107299805,45.21731718869216,33.07115261468803,44.83130766261842,32.71461108834751,45.210546640394725,32.865149500609135,982046,492700,CERN
2013-04-29,45.46790313720703,33.04738998413086,45.54239390821009,33.16623819877348,44.96676762283497,32.53238810636269,45.068349424357265,32.93646659576343,1081481,759200,CERN
2013-04-30,45.60333251953125,32.84138107299805,45.6101060111282,33.03945936291669,45.285043148104045,32.50860797426861,45.366310335078936,33.03945936291669,1869896,1132800,CERN
2013-05-01,45.25118637084961,32.23922348022461,45.637195961868144,32.81761176179045,45.16991918054614,32.223376853306156,45.637195961868144,32.659151537476006,1755427,698500,CERN
2013-05-02,45.63718795776367,32.722530364990234,45.87421011035377,32.80176348830446,45.1021910637177,31.470677240971636,45.257948982694735,32.16791059152912,1912951,975900,CERN
2013-05-03,46.88324737548828,33.58614730834961,46.91710893907912,33.7683789341488,46.06382284154711,33.00775918583021,46.402426707707995,33.00775918583021,2141092,673600,CERN
