Price,Close,High,Low,Open,Volume,Name
Ticker,DRI,DRI,DRI,DRI,DRI,
Date,,,,,,
2013-01-02,27.557472229003906,27.860967934523146,27.21148479341734,27.727428787963735,1950777,KSU
2013-01-03,27.21756935119629,27.4725043098131,27.126519301455584,27.36931598032602,2025730,KSU
2013-01-04,28.200891494750977,28.273731520487406,27.302542402090058,27.302542402090058,2979864,KSU
2013-01-07,27.94594383239746,28.219091239250325,27.76991556109955,28.219091239250325,2029757,KSU
2013-01-08,27.804811477661133,27.87845123471465,27.559349112506784,27.761855825635923,2035910,KSU
2013-01-09,28.105493545532227,28.117765088112638,27.81093724209602,27.86003126871893,2043517,KSU
2013-01-10,27.761857986450195,28.228237040297174,27.58389697223148,28.228237040297174,1805459,KSU
2013-01-11,27.565488815307617,27.823225382965767,27.283206531388792,27.767995557302935,2302942,KSU
2013-01-14,27.393648147583008,27.65138457019446,27.356830903295887,27.583883233773314,1699071,KSU
2013-01-15,27.817081451416016,27.872308642115435,27.399793922277674,27.40592969485147,1654771,KSU
2013-01-16,27.835487365722656,27.86617146457986,27.497977990898427,27.780260177807694,1491554,KSU
2013-01-17,27.85390281677246,28.093229407685886,27.68208020920468,27.964362452010054,1525338,KSU
2013-01-18,27.847766876220703,27.988907996776614,27.780265512048054,27.847766876220703,1388970,KSU
2013-01-22,28.14845848083496,28.277325433102526,27.448888665803153,27.657533765033246,2023828,KSU
2013-01-23,27.92140007019043,28.28345775603309,27.921400070190433,28.093222636343615,1174069,KSU
2013-01-24,28.111644744873047,28.314151496259164,27.94595787896959,27.988913539109856,2399597,KSU
2013-01-25,28.14845848083496,28.265053886468255,27.89686034961697,28.246643947748893,1963419,KSU
2013-01-28,28.16686248779297,28.301867803714366,28.068677041556263,28.142316780925643,1701533,KSU
2013-01-29,28.22209930419922,28.30187483541409,28.007318423520402,28.166869485950144,1145878,KSU
2013-01-30,28.590290069580078,28.762115281136662,28.105501155972,28.166866741791967,2412462,KSU
2013-01-31,28.535049438476562,28.60255339042382,28.295722958882035,28.535049438476562,2011299,KSU
2013-02-01,28.743709564208984,28.95235206288015,28.412333257107985,28.565748553569136,2905470,KSU
2013-02-04,28.798934936523438,29.087355570793314,28.5412010258714,28.68847792035371,3794049,KSU
2013-02-05,28.743709564208984,29.03212759803704,28.706889683556852,28.86644075387063,2454861,KSU
2013-02-06,29.038259506225586,29.056669444100862,28.59642623475461,28.713021635042086,2356863,KSU
2013-02-07,29.032129287719727,29.345095672709437,28.890988149517533,29.062813396305057,2391431,KSU
2013-02-08,29.062803268432617,29.09348474755766,28.82961250450562,29.09348474755766,1586307,KSU
2013-02-11,28.890979766845703,29.14871625286099,28.823478413819053,29.03212086409603,1527800,KSU
