Price,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume,Name
Ticker,AEE,MO,AEE,MO,AEE,MO,AEE,MO,AEE,MO,
Date,,,,,,,,,,,
2013-01-02,21.150279998779297,15.560523986816406,21.150279998779297,15.560523986816406,20.940938505546878,15.292733127671504,21.02872645818451,15.359680386413732,2097000,13536600,APA
2013-01-03,21.06248664855957,15.570086479187012,21.265074972284225,15.637033730781653,21.02196795339452,15.498356238663728,21.103004055699472,15.58443179762135,2195000,11243400,APA
2013-01-04,21.06248664855957,15.560523986816406,21.238063796866008,15.627471245558635,20.974697430393775,15.522267368005997,21.09625093983863,15.574869306782315,2649500,7117400,APA
2013-01-07,20.799114227294922,15.522263526916504,20.954433270829337,15.675286315939639,20.7383374902651,15.488789905828664,20.947680156934382,15.536610667508105,2626200,7399000,APA
2013-01-08,20.893665313720703,15.36923885345459,21.00171260539399,15.522261623715439,20.691075675814304,15.316636934144553,20.731594376210772,15.4935709944011,1577200,8112400,APA
2013-01-09,20.98820686340332,15.254477500915527,20.9949599802942,15.426627726024838,20.77211227499652,15.230568026121677,20.893665802981683,15.417065395448097,1677200,10680600,APA
2013-01-10,21.258325576782227,15.637033462524414,21.258325576782227,15.684852405935727,21.001713569287052,15.460101182891638,21.015219803372425,15.584431530266512,2123500,14451500,APA
2013-01-11,21.244823455810547,15.747014045715332,21.37313012841169,15.794832975625498,21.177294848360535,15.637029047581752,21.35287206138694,15.660938512536834,1642700,7403500,APA
2013-01-14,21.251571655273438,15.775714874267578,21.373125181389685,15.87613577490246,21.19079489221531,15.756586562477255,21.258324772060487,15.77093188423189,1695800,11788800,APA
2013-01-15,21.40013885498047,15.675285339355469,21.40689197214823,15.7757080205381,21.130020608397057,15.675285339355469,21.23131478986266,15.7135419463156,1890600,7462300,APA
2013-01-16,21.184043884277344,15.675285339355469,21.373126009539856,15.718323110097904,21.136772064936338,15.61312108930839,21.305596127078083,15.646594708310792,1337800,6604100,APA
2013-01-17,21.184043884277344,15.775714874267578,21.366372892491142,15.828314995426648,21.184043884277344,15.656165661842374,21.285338063957315,15.747022406582092,2005600,7290300,APA
2013-01-18,21.40688705444336,15.90960693359375,21.420391997651056,15.933516407524257,21.170533159969832,15.751801122135724,21.231309912492314,15.756584111427385,1816500,11702700,APA
