Price,Close,High,Low,Open,Volume,Name
Ticker,APTV,APTV,APTV,APTV,APTV,
Date,,,,,,
2013-01-02,29.78245735168457,30.058218586198773,29.62159314549199,29.905016738337782,4657353,CDW
2013-01-03,29.37647247314453,29.399452577262178,28.955166497251586,29.292210929359992,5411329,CDW
2013-01-04,29.499032974243164,29.62925473115342,29.269231924436596,29.4837152282958,3251999,CDW
2013-01-07,29.253908157348633,29.345832055364944,28.962825690798358,29.299868363327132,2411053,CDW
2013-01-08,29.246252059936523,29.552655786237796,29.146671023191594,29.238591443870046,2965440,CDW
2013-01-09,29.468393325805664,29.59861507975304,29.292211362942695,29.30753259460107,4566088,CDW
2013-01-10,29.728837966918945,29.92034116874011,29.414775365337587,29.744159199161345,3740055,CDW
2013-01-11,29.17730712890625,29.76713438303515,29.07006549305926,29.5909524425849,2241289,CDW
2013-01-14,28.81728172302246,29.23092528060757,28.602798458102452,29.161984978181632,4009315,CDW
2013-01-15,29.33051300048828,29.39179444169205,28.526202364080355,28.526202364080355,4469813,CDW
2013-01-16,29.353490829467773,29.40710990757686,28.87090518224878,29.26157041781831,2566620,CDW
2013-01-17,29.874378204345703,30.08119913328549,29.468391732792178,29.468391732792178,3361993,CDW
2013-01-18,29.73649787902832,29.950977682473855,29.330511403461202,29.820755934278683,2712405,CDW
2013-01-22,29.759475708007812,29.790118171218563,29.43009188787914,29.636916313343377,1989566,CDW
2013-01-23,29.606273651123047,29.866713639640533,29.476051913834755,29.644571496280296,2334343,CDW
2013-01-24,29.77479362487793,29.943316695597343,29.629250655978517,29.629250655978517,1833283,CDW
2013-01-25,30.081201553344727,30.10418165840903,29.797777933511924,29.82842039763741,3021273,CDW
2013-01-28,30.48719024658203,30.625070886867857,30.07354483966467,30.15780639297041,3620636,CDW
2013-01-29,30.326322555541992,30.456544307427716,29.728836363038972,30.33398491427964,3307235,CDW
2013-01-30,29.78245735168457,30.288023101019903,29.75947376274909,30.288023101019903,2470107,CDW
2013-01-31,29.613937377929688,29.782460474062436,29.330513755369903,29.682877693785905,2868807,CDW
2013-02-01,30.04290771484375,30.065884336917208,29.728841588938412,29.736503949022993,3060164,CDW
2013-02-04,29.728837966918945,30.15014222207777,29.68287775625141,29.89736106340634,2961265,CDW
2013-02-05,30.134817123413086,30.517819947548308,29.805433369954446,29.859052440631025,6041949,CDW
2013-02-06,29.567974090576172,30.012258403902482,29.476053678999598,29.93565922294177,2886464,CDW
2013-02-07,29.34583854675293,29.8054441942634,29.10071448892932,29.62925871762731,2707752,CDW
2013-02-08,29.506690979003906,29.514349850847374,29.16964658397523,29.338167909974793,2644762,CDW
2013-02-11,30.019916534423828,30.05821786698745,29.399450285553645,29.506691925096266,2002451,CDW
2013-02-12,30.49483871459961,30.533140041407457,29.95863408352449,30.012253152208526,3508494,CDW
2013-02-13,30.602092742919922,30.678695427587357,30.441231985602453,30.494851076021575,2721710,CDW
2013-02-14,30.617401123046875,30.648040092414714,30.418239107009327,30.441219205549864,2549799,CDW
2013-02-15,30.625062942504883,30.885506408412667,30.57910274099868,30.885506408412667,2692243,CDW
2013-02-19,30.456544876098633,30.701670639090626,30.31100537613912,30.701670639090626,2335655,CDW
2013-02-20,29.713520050048828,30.44889047489977,29.698202302156975,30.38760902515218,2559224,CDW
2013-02-21,29.039426803588867,29.667553689774486,28.694721770453462,29.606275738778297,2314062,CDW
2013-02-22,29.391794204711914,29.391794204711914,28.962827605803806,29.108368848702042,2508402,CDW
2013-02-25,29.20794677734375,29.537328801636846,29.161984832925906,29.491368600248485,2734117,CDW
2013-02-26,30.43355941772461,30.72464533855508,29.32284526501417,29.51434842639023,4463729,CDW
2013-02-27,32.01920700073242,32.18773009692103,30.333986497025364,30.45654589656826,9525986,CDW
2013-02-28,32.057498931884766,32.21835962173596,31.87365465742477,32.042177704165105,4042719,CDW
2013-03-01,32.32561111450195,32.37157132563656,31.6438633345924,31.843025411528917,3468409,CDW
2013-03-04,32.37922668457031,32.47880595847997,32.14942219252066,32.32560412579985,2893383,CDW
2013-03-05,32.5554084777832,32.61668642174445,32.294965014741635,32.60136867878361,2828961,CDW
2013-03-06,32.448177337646484,32.73160099282251,32.04984965676068,32.73160099282251,3832751,CDW
2013-03-07,32.739253997802734,32.80053543665037,32.417529058397214,32.56307203990293,4035680,CDW
2013-03-08,32.938411712646484,33.076295803372034,32.777551007202156,32.96905417105615,2974268,CDW
2013-03-11,33.09161376953125,33.11459387046388,32.869471631829484,32.884792861137576,3002423,CDW
2013-03-12,32.961395263671875,33.145239575196925,32.907776184930825,33.137577216762956,3010774,CDW
2013-03-13,33.222877502441406,33.26902001356798,32.96909369124522,33.045996709827165,3400408,CDW
2013-03-14,33.261329650878906,33.29978290882922,33.10752011896458,33.29978290882922,2666713,CDW
2013-03-15,33.28438949584961,33.499723466690995,33.08443752289282,33.130580016660865,7316430,CDW
2013-03-18,32.90755844116211,33.29977315767465,32.62301071545022,32.915247690545755,2189871,CDW
2013-03-19,33.153656005859375,33.16903800594422,32.74605925275779,33.092131505406236,2060669,CDW
2013-03-20,33.330535888671875,33.44589213658654,33.08444139315855,33.39974963742067,2342217,CDW
2013-03-21,33.36130905151367,33.430526326422275,33.107525209769584,33.138285720927584,1640375,CDW
2013-03-22,33.23054885864258,33.522789271579725,33.07674290430801,33.43050429902492,1189421,CDW
2013-03-25,33.007530212402344,33.499722633496106,32.90755597835335,33.345913158132866,1944709,CDW
2013-03-26,34.18416976928711,34.191859017082045,33.16133531795624,33.330526768526425,2510549,CDW
2013-03-27,34.23802185058594,34.337996120654,33.8996387829416,33.94578129218638,2026549,CDW
2013-03-28,34.14572525024414,34.23801374677684,33.85348826090121,34.23801374677684,2360470,CDW
2013-04-01,33.83811569213867,34.18418802589945,33.77659467715251,34.13035626281479,1048170,CDW
2013-04-02,33.922706604003906,34.22263638362391,33.78427909028078,34.053444866926824,1675449,CDW
2013-04-03,33.34592819213867,34.09190465896802,33.176736642993426,33.884259848673906,2099919,CDW
2013-04-04,33.26901626586914,33.46127904049652,32.89987621843951,33.284398267807596,1693941,CDW
2013-04-05,32.86910629272461,32.93832003914782,32.353846069427775,32.761439298326486,1533244,CDW
2013-04-08,32.67686080932617,33.138289529046624,32.53074398967516,32.746074592301056,1186081,CDW
2013-04-09,32.68454360961914,33.015233916387245,32.33078204888521,32.75375737151663,1963320,CDW
2013-04-10,33.561256408691406,33.561256408691406,32.676849055757984,32.861422577189465,2086557,CDW
2013-04-11,34.03037643432617,34.253399724877085,33.55356584770134,33.63816161305932,2180923,CDW
2013-04-12,34.5225715637207,34.530260815723764,33.87656939885014,33.87656939885014,1415852,CDW
2013-04-15,32.54610824584961,34.26877681175319,32.54610824584961,34.245705560863954,2454359,CDW
2013-04-16,33.49204635620117,33.53819237140187,32.65378482819709,32.85373689451722,5472888,CDW
2013-04-17,32.200042724609375,33.25363812103495,31.79244591801177,33.23056336793605,1802384,CDW
2013-04-18,31.484821319580078,32.43074953413873,31.361772324236636,32.21541554223076,2062339,CDW
2013-04-19,32.17695999145508,32.24617723381212,31.523272312636596,31.71553154176129,1206839,CDW
2013-04-22,32.46152114868164,32.653783957284155,31.838593708678758,32.300022349392414,668080,CDW
2013-04-23,33.007530212402344,33.06136545371659,32.623008273937074,32.69222201286769,1628564,CDW
2013-04-24,33.67662048339844,33.738145004812786,33.0921427797933,33.09983553239975,3133534,CDW
2013-04-25,34.36106872558594,34.43797524394078,33.899640115118075,33.899640115118075,2805220,CDW
2013-04-26,34.37644958496094,34.66868664523023,34.061137770043615,34.40721009134673,2915931,CDW
2013-04-29,34.860939025878906,34.999366513113,34.368746571458935,34.50717755857894,2980233,CDW
2013-04-30,35.5377082824707,35.5377082824707,34.730207452218444,34.96861272590333,2726005,CDW
2013-05-01,34.96861267089844,35.922233764137935,34.307232106173785,35.38389871152103,3785150,CDW
2013-05-02,34.99168395996094,35.645375274580864,34.89939895081143,35.10704022139782,2285669,CDW
2013-05-03,35.176265716552734,35.7607399113099,35.13011970128385,35.46081006144281,3741009,CDW
2013-05-06,35.5838508605957,35.66844661916384,35.19932532162902,35.19932532162902,4004066,CDW
2013-05-07,35.6146125793457,35.79149333595709,35.360825319919094,35.76072933487646,2599666,CDW
2013-05-08,35.45310974121094,35.79918199842387,35.3762032396586,35.68382574598166,2505061,CDW
2013-05-09,34.7917366027832,35.60692679266233,34.59947380803129,35.49925976759675,2743661,CDW
2013-05-10,34.9147834777832,35.44542581866227,34.791734456759,34.90709072653993,2187127,CDW
2013-05-13,35.169525146484375,35.3856685560571,34.860749850821,34.922505612562034,2181520,CDW
2013-05-14,35.76390838623047,35.78706635167932,35.03056812962883,35.20039203857349,2797824,CDW
2013-05-15,35.918296813964844,35.99549237591814,35.678995490166955,35.717593271143606,4369840,CDW
2013-05-16,36.28110885620117,36.58988407133271,35.817946033503866,35.84882214980066,2830750,CDW
2013-05-17,37.45444869995117,37.493046474670784,36.335137824365034,36.3428559740928,5350486,CDW
2013-05-20,37.66287612915039,37.74006817017332,37.36181908916758,37.446732793421226,3011967,CDW
2013-05-21,37.86359405517578,38.01798170899296,37.63973248409716,37.67060860964382,2517946,CDW
